"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","tim","nexus-59"
"516.0","278.0","tim","nexus-59"
"191.0","503.0","tim","nexus-59"
"627.0","704.0","tim","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"467.10715","601.1429","0.15840001","0.29032257","0"
"458.17856","589.516","0.44640002","0.3548387","110"
"458.17856","583.0996","0.42720002","0.3548387","125"
"459.0714","571.6658","0.42240003","0.3548387","140"
"459.83295","556.37036","0.43680003","0.3548387","151"
"462.4493","540.54346","0.44160002","0.3548387","164"
"466.22134","523.9729","0.40800002","0.3548387","182"
"477.8588","481.89227","0.40320003","0.3548387","199"
"489.25836","444.1366","0.4176","0.3548387","216"
"496.13483","416.9336","0.4128","0.3548387","233"
"503.00513","390.66437","0.432","0.3548387","250"
"510.36487","364.74756","0.3984","0.3548387","267"
"517.6364","340.2533","0.40320003","0.3548387","284"
"522.0249","327.1599","0.40800002","0.3548387","300"
"527.2767","310.59314","0.38880002","0.3548387","317"
"529.6071","301.07605","0.3648","0.3548387","334"
"529.6071","294.76263","0.35520002","0.3548387","351"
"529.0843","290.71045","0.36","0.3548387","368"
"526.88983","287.39136","0.37440002","0.3548387","385"
"524.52155","285.41608","0.38880002","0.3548387","402"
"520.6786","283.5714","0.40320003","0.3548387","417"
"516.95184","284.0","0.40800002","0.3548387","436"
"495.97046","291.52612","0.42720002","0.3548387","453"
"468.51318","303.8825","0.40800002","0.3548387","470"
"436.45096","321.00067","0.44640002","0.3548387","486"
"393.43768","344.86273","0.42720002","0.3548387","503"
"363.08633","364.16748","0.45600003","0.3548387","520"
"322.90686","391.7884","0.47520003","0.3548387","537"
"303.2818","405.39508","0.4656","0.3548387","554"
"267.1487","432.12323","0.4512","0.3548387","571"
"228.65536","460.26172","0.432","0.3548387","588"
"203.56563","480.057","0.47520003","0.3548387","605"
"187.88354","494.6261","0.45600003","0.3548387","622"
"177.76877","505.4203","0.4176","0.3548387","639"
"170.15346","514.6722","0.3984","0.3548387","656"
"165.8761","523.25964","0.40800002","0.3548387","676"
"165.32143","526.5569","0.42240003","0.3548387","694"
"167.00433","533.0338","0.4512","0.3548387","710"
"176.25307","542.79114","0.45600003","0.3548387","727"
"197.48888","557.20984","0.43680003","0.3548387","744"
"223.7689","571.42163","0.40800002","0.3548387","761"
"257.36728","586.7204","0.40320003","0.3548387","778"
"290.9197","602.3133","0.432","0.3548387","795"
"307.95105","612.03625","0.42720002","0.3548387","812"
"346.23068","630.8977","0.3984","0.3548387","829"
"393.14478","655.99023","0.38880002","0.3548387","846"
"431.34567","676.1202","0.384","0.3548387","863"
"457.98032","691.17755","0.3648","0.3548387","880"
"484.58197","704.67365","0.3648","0.3548387","896"
"518.0719","722.2714","0.36960003","0.3548387","913"
"537.1964","732.28577","0.3648","0.3548387","927"
"553.07745","740.01404","0.33600003","0.3548387","947"
"578.22394","749.80286","0.34080002","0.3548387","964"
"596.6543","757.00323","0.3312","0.3548387","981"
"608.38293","761.20825","0.3264","0.3548387","998"
"621.0424","763.5556","0.3264","0.3548387","1015"
"631.1045","765.6451","0.33600003","0.3548387","1032"
"638.98206","767.8572","0.3264","0.3548387","1048"
"641.81537","771.2941","0.30240002","0.3548387","1066"
"642.1071","771.7143","0.24000001","0.32258064","1067"
