"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","tim","nexus-59"
"253.0","458.0","tim","nexus-59"
"617.0","205.0","tim","nexus-59"
"461.0","346.0","tim","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"149.25","304.5714","0.1296","0.16129032","0"
"157.44092","322.3664","0.30240002","0.2580645","68"
"168.22447","343.57385","0.31680003","0.32258064","85"
"176.92426","362.2384","0.31680003","0.3548387","102"
"187.64285","380.4286","0.33600003","0.3548387","118"
"193.4357","393.6059","0.34080002","0.3548387","136"
"204.36858","417.88434","0.4176","0.3548387","152"
"213.32507","436.82196","0.40320003","0.3548387","169"
"217.40398","445.71283","0.38880002","0.3548387","187"
"221.49033","453.5586","0.40800002","0.3548387","203"
"225.24179","458.99963","0.3984","0.3548387","220"
"229.70197","463.2339","0.39360002","0.3548387","237"
"233.17856","465.28577","0.384","0.3548387","251"
"235.86334","466.5744","0.3984","0.3548387","271"
"241.60394","466.5714","0.43680003","0.3548387","288"
"247.7059","464.74115","0.4848","0.3548387","305"
"257.24658","458.71576","0.47520003","0.3548387","322"
"275.14417","446.2329","0.45600003","0.3548387","338"
"298.487","428.9027","0.4848","0.3548387","355"
"324.7208","410.0265","0.42720002","0.3548387","372"
"339.4286","400.14288","0.432","0.3548387","384"
"362.23798","387.13477","0.4656","0.3548387","406"
"406.4797","362.19727","0.49440002","0.3548387","423"
"447.02896","341.20898","0.46080002","0.3548387","440"
"468.28894","330.19537","0.47040004","0.3548387","457"
"496.9214","311.89728","0.47040004","0.3548387","474"
"521.0026","295.23682","0.44160002","0.3548387","491"
"540.5703","281.64807","0.44160002","0.3548387","508"
"548.5397","275.1397","0.44160002","0.3548387","525"
"561.7914","264.37408","0.44160002","0.3548387","541"
"578.0435","250.35822","0.432","0.3548387","558"
"588.9324","240.85727","0.42240003","0.3548387","577"
"596.23285","234.2167","0.43680003","0.3548387","594"
"600.912","230.11874","0.44160002","0.3548387","611"
"605.1831","226.29498","0.44640002","0.3548387","628"
"607.7322","224.42859","0.44640002","0.3548387","644"
"608.9527","223.25684","0.43680003","0.3548387","662"
"611.09344","222.2857","0.44160002","0.3548387","679"
"613.09406","222.2857","0.44160002","0.3548387","695"
"615.19824","222.2857","0.4128","0.3548387","712"
"615.3214","224.21564","0.4512","0.3548387","729"
"614.80023","227.57217","0.44160002","0.3548387","746"
"612.7354","233.1619","0.4128","0.3548387","763"
"609.96423","237.2857","0.39360002","0.3548387","775"
"604.3172","245.64682","0.38880002","0.3548387","797"
"579.73364","271.93616","0.40320003","0.3548387","814"
"560.1989","294.9176","0.384","0.3548387","831"
"548.1459","305.8833","0.43680003","0.3548387","848"
"531.8728","320.4425","0.47520003","0.3548387","865"
"515.145","334.47174","0.48000002","0.3548387","881"
"502.49158","344.5962","0.47040004","0.3548387","898"
"497.68073","348.93506","0.48000002","0.3548387","915"
"489.57074","355.00635","0.46080002","0.3548387","932"
"484.57343","360.66095","0.35520002","0.32258064","949"
"482.73218","362.4286","0.2064","0.2580645","963"
