"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","tim","nexus-59"
"253.0","458.0","tim","nexus-59"
"617.0","205.0","tim","nexus-59"
"461.0","346.0","tim","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"143.0","310.5714","0.15840001","0.41935483","0"
"141.94225","322.95367","0.39360002","0.41935483","72"
"143.70131","326.48944","0.4128","0.41935483","87"
"151.57443","337.5467","0.40320003","0.41935483","102"
"167.62886","358.72443","0.40800002","0.41935483","117"
"191.52705","389.12286","0.4176","0.41935483","142"
"204.45193","406.7057","0.40800002","0.41935483","159"
"216.58647","422.13116","0.40320003","0.41935483","176"
"229.52438","437.54352","0.40320003","0.41935483","193"
"234.96191","444.0686","0.3984","0.41935483","210"
"241.79285","451.59772","0.40800002","0.41935483","227"
"248.30313","457.94818","0.42240003","0.41935483","243"
"255.05835","462.86023","0.432","0.41935483","260"
"260.3432","465.89618","0.44640002","0.41935483","277"
"266.02087","466.5714","0.4656","0.41935483","294"
"275.10385","464.01495","0.4848","0.41935483","311"
"290.76785","456.2857","0.48000002","0.41935483","328"
"299.52246","449.39075","0.48000002","0.41935483","345"
"329.94955","422.5982","0.4656","0.41935483","362"
"363.11487","395.44934","0.47040004","0.41935483","379"
"385.7703","376.49805","0.47520003","0.41935483","395"
"417.56058","348.70758","0.4656","0.41935483","412"
"440.4338","329.56195","0.4656","0.41935483","429"
"474.1375","303.45782","0.46080002","0.41935483","446"
"485.96765","295.1543","0.44640002","0.41935483","463"
"505.67188","280.74713","0.42240003","0.41935483","480"
"539.22144","257.3634","0.4512","0.41935483","497"
"553.5857","246.93942","0.432","0.41935483","514"
"566.54974","238.64246","0.3984","0.41935483","531"
"578.79736","231.24582","0.39360002","0.41935483","547"
"585.9723","226.78348","0.39360002","0.41935483","564"
"590.3215","224.42859","0.40320003","0.41935483","579"
"592.1833","223.0697","0.4128","0.41935483","598"
"594.502","220.84375","0.40800002","0.41935483","615"
"596.7832","219.7143","0.4128","0.41935483","632"
"598.8035","219.7143","0.4128","0.41935483","647"
"599.6964","219.7143","0.40800002","0.41935483","663"
"599.25","221.3764","0.40320003","0.41935483","683"
"597.18774","225.38818","0.4128","0.41935483","700"
"594.569","228.16928","0.4128","0.41935483","717"
"587.27167","238.24872","0.4176","0.41935483","734"
"571.319","258.48666","0.42240003","0.41935483","751"
"551.0601","281.39996","0.40800002","0.41935483","768"
"530.28955","302.6104","0.432","0.41935483","785"
"507.18207","321.79565","0.46080002","0.41935483","802"
"485.46954","339.66406","0.46080002","0.41935483","819"
"475.98752","347.59064","0.45600003","0.41935483","835"
"456.21948","361.79028","0.46080002","0.41935483","852"
"437.0336","375.81848","0.4848","0.41935483","869"
"428.99005","383.16382","0.49920002","0.41935483","886"
"422.90024","389.01007","0.43680003","0.41935483","903"
"420.33356","391.47412","0.2064","0.32258064","920"
