"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","tim","nexus-59"
"340.0","367.0","tim","nexus-59"
"439.0","650.0","tim","nexus-59"
"106.0","619.0","tim","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"516.2143","689.4286","0.096","0.22580644","0"
"509.0121","678.6288","0.28320003","0.3548387","129"
"505.25568","671.8167","0.2928","0.3548387","143"
"500.24072","662.8219","0.30240002","0.3548387","157"
"494.76294","649.0992","0.31680003","0.3548387","172"
"482.26373","624.8917","0.31680003","0.3548387","192"
"473.19064","609.64886","0.37440002","0.3548387","209"
"468.8233","600.65314","0.3792","0.3548387","226"
"456.1243","575.7701","0.3648","0.3548387","243"
"442.9548","551.6348","0.39360002","0.3548387","260"
"432.96362","531.1984","0.384","0.3548387","277"
"425.22314","516.4399","0.384","0.3548387","294"
"416.6762","498.49286","0.4176","0.3548387","311"
"408.15787","475.5218","0.42720002","0.3548387","327"
"401.48212","460.14288","0.42240003","0.3548387","342"
"397.57538","451.39172","0.44160002","0.3548387","361"
"388.91776","431.305","0.432","0.3548387","378"
"379.31003","413.3581","0.40800002","0.3548387","395"
"372.04077","402.17957","0.39360002","0.3548387","412"
"366.17563","392.79535","0.44160002","0.3548387","429"
"360.16293","382.73065","0.47040004","0.3548387","446"
"354.099","372.20673","0.48000002","0.3548387","463"
"350.17468","365.48975","0.48000002","0.3548387","480"
"347.8061","362.4922","0.48000002","0.3548387","497"
"344.73303","357.61316","0.47040004","0.3548387","514"
"342.64597","353.60596","0.47040004","0.3548387","530"
"340.8043","352.17786","0.48000002","0.3548387","547"
"338.98212","351.7143","0.4656","0.3548387","562"
"339.42856","353.58673","0.48960003","0.3548387","581"
"339.42856","356.77484","0.4656","0.3548387","598"
"340.76782","361.5714","0.44640002","0.3548387","612"
"341.33478","366.7483","0.46080002","0.3548387","632"
"349.1507","386.57117","0.42720002","0.3548387","649"
"357.66046","409.32056","0.43680003","0.3548387","666"
"366.29428","433.37323","0.43680003","0.3548387","683"
"375.35175","459.4588","0.4656","0.3548387","701"
"383.795","484.56628","0.47520003","0.3548387","718"
"391.7894","509.87543","0.44640002","0.3548387","734"
"396.1046","521.7985","0.45600003","0.3548387","751"
"405.1821","546.97406","0.4128","0.3548387","768"
"418.30667","576.82086","0.42720002","0.3548387","785"
"426.3386","597.0611","0.4128","0.3548387","802"
"433.1819","614.8667","0.384","0.3548387","819"
"437.1142","626.1918","0.40320003","0.3548387","836"
"441.1141","639.48987","0.40800002","0.3548387","853"
"445.67856","652.5714","0.3984","0.3548387","869"
"446.30676","656.69806","0.3984","0.3548387","887"
"448.44452","663.96594","0.37440002","0.3548387","904"
"450.14285","668.8607","0.37440002","0.3548387","920"
"450.91043","672.90234","0.37440002","0.3548387","937"
"450.9279","675.8178","0.384","0.3548387","955"
"448.56107","677.4286","0.39360002","0.3548387","972"
"446.453","677.4286","0.384","0.3548387","988"
"444.45444","677.4286","0.384","0.3548387","1005"
"439.92984","676.7318","0.3792","0.3548387","1022"
"432.2935","674.6448","0.384","0.3548387","1039"
"422.35992","672.6085","0.39360002","0.3548387","1056"
"410.6326","669.64246","0.3792","0.3548387","1073"
"393.06464","666.3013","0.3792","0.3548387","1090"
"376.08685","663.249","0.384","0.3548387","1107"
"355.40317","660.40326","0.36960003","0.3548387","1124"
"343.26102","658.47034","0.36960003","0.3548387","1141"
"321.33603","655.85455","0.37440002","0.3548387","1158"
"297.19785","650.81067","0.35520002","0.3548387","1175"
"278.04156","646.41","0.36960003","0.3548387","1191"
"261.99377","643.17633","0.35040003","0.3548387","1208"
"246.7049","639.87335","0.3984","0.3548387","1225"
"230.08984","635.7587","0.4176","0.3548387","1242"
"218.19537","632.90405","0.44160002","0.3548387","1259"
"209.557","631.792","0.46080002","0.3548387","1276"
"192.0521","627.4868","0.44160002","0.3548387","1293"
"176.20969","624.17065","0.42240003","0.3548387","1310"
"163.82599","622.11285","0.39360002","0.3548387","1327"
"154.26003","619.9167","0.26880002","0.32258064","1344"
"146.23492","618.46375","0.1728","0.2580645","1361"
"145.67857","618.2857","0.1392","0.2580645","1362"
