"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","Nick ","Personal Nexus 7"
"647.0","813.0","Nick ","Personal Nexus 7"
"604.0","604.0","Nick ","Personal Nexus 7"
"634.0","306.0","Nick ","Personal Nexus 7"
"X","Y","PRESSURE"
"278.0","693.0","0.3"
"278.0","693.0","0.625"
"318.44382","740.1106","0.625"
"365.08","779.75073","0.625"
"420.85025","816.17053","0.625"
"478.88556","845.5051","0.625"
"529.04535","865.3801","0.625"
"574.3248","877.13806","0.625"
"613.7828","880.3989","0.625"
"649.8985","876.0802","0.625"
"677.47925","870.0563","0.625"
"694.9731","860.8557","0.625"
"702.99365","847.0149","0.625"
"698.65955","824.97864","0.625"
"682.08923","794.41736","0.625"
"654.861","755.7197","0.625"
"628.1762","716.1671","0.625"
"604.18286","686.4011","0.625"
"585.41986","667.2621","0.625"
"567.8235","653.88965","0.625"
"556.9942","645.39655","0.625"
"549.2406","640.6203","0.625"
"544.98047","637.49023","0.625"
"541.7265","633.7265","0.625"
"540.18365","627.7346","0.625"
"540.0","616.0827","0.625"
"543.47","597.43353","0.625"
"554.2485","567.6707","0.625"
"577.6465","522.0943","0.625"
"603.74347","467.9511","0.625"
"630.14575","414.9679","0.625"
"653.14124","373.4599","0.625"
"673.937","341.09796","0.625"
"683.0","323.0","0.3375"
