"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-79"
"647.0","813.0","maggie","nexus-79"
"604.0","604.0","maggie","nexus-79"
"634.0","306.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"360.85715","682.8572","0.24480002","0.41935483","0"
"407.0297","711.4208","0.528","0.41935483","67"
"457.78668","732.0575","0.51360005","0.41935483","83"
"509.81018","751.3731","0.45600003","0.41935483","100"
"559.3425","767.42084","0.4176","0.41935483","116"
"598.708","776.0642","0.42240003","0.41935483","136"
"623.86664","779.5408","0.40320003","0.41935483","152"
"642.4947","780.5714","0.4176","0.41935483","169"
"648.8242","779.91864","0.40320003","0.41935483","186"
"651.0357","777.51184","0.3792","0.41935483","203"
"650.3573","770.458","0.39360002","0.41935483","219"
"640.6165","744.8502","0.4128","0.41935483","236"
"627.8214","704.7143","0.42240003","0.41935483","251"
"618.9078","677.7645","0.4176","0.41935483","269"
"605.3801","616.05145","0.432","0.41935483","286"
"601.0029","557.7218","0.44640002","0.41935483","303"
"600.1274","502.19318","0.4512","0.41935483","320"
"605.47","446.53534","0.4656","0.41935483","336"
"622.91064","387.5714","0.3264","0.38709676","351"
