"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","maggie","nexus-79"
"516.0","278.0","maggie","nexus-79"
"191.0","503.0","maggie","nexus-79"
"627.0","704.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"446.5714","576.5714","0.24480002","0.41935483","0"
"443.89285","559.7096","0.42240003","0.41935483","29"
"447.407","519.61957","0.4656","0.41935483","46"
"459.0723","465.50696","0.49440002","0.41935483","63"
"476.20465","413.5675","0.49440002","0.41935483","80"
"494.09283","364.75763","0.5088","0.41935483","96"
"499.94623","347.16925","0.52320004","0.41935483","112"
"512.1983","311.83173","0.51360005","0.41935483","129"
"519.8522","290.06232","0.5088","0.41935483","145"
"521.5714","282.25116","0.5184","0.41935483","162"
"519.03986","279.21344","0.528","0.41935483","179"
"511.8933","282.07404","0.504","0.41935483","196"
"477.0034","300.92285","0.504","0.41935483","212"
"434.0714","325.0","0.51360005","0.41935483","225"
"387.38846","355.28864","0.52320004","0.41935483","246"
"303.12286","412.4577","0.53760004","0.4516129","263"
"254.93668","444.34546","0.55200005","0.4516129","279"
"221.20139","469.52515","0.5472","0.516129","296"
"210.50035","479.14233","0.57600003","0.516129","313"
"207.2857","487.15942","0.56640005","0.516129","329"
"210.2784","495.21265","0.56640005","0.516129","346"
"221.69746","502.9378","0.5568","0.516129","363"
"273.59958","525.6144","0.53760004","0.54838705","380"
"361.6982","558.3801","0.5472","0.54838705","396"
"458.16034","595.1199","0.5472","0.54838705","413"
"538.8007","626.5589","0.4512","0.54838705","430"
"614.1786","657.834","0.3456","0.516129","447"
"679.52423","687.721","0.2784","0.516129","463"
"719.33923","710.71423","0.1824","0.4516129","474"
"725.1428","718.8572","0.13440001","0.38709676","487"
