"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-79"
"360.0","281.0","maggie","nexus-79"
"178.0","102.0","maggie","nexus-79"
"649.0","664.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"644.7857","560.2857","0.2544","0.41935483","0"
"630.04047","554.44183","0.42720002","0.41935483","38"
"600.1657","528.5934","0.47040004","0.41935483","53"
"563.1023","493.86963","0.48000002","0.41935483","68"
"515.3005","448.0926","0.49920002","0.41935483","85"
"460.2869","392.59546","0.504","0.41935483","102"
"382.46945","322.57587","0.5088","0.41935483","118"
"321.1114","275.7635","0.528","0.48387095","135"
"291.3547","255.11572","0.528","0.48387095","152"
"231.55487","220.48535","0.5424","0.48387095","169"
"191.36691","200.35898","0.5472","0.48387095","185"
"182.41869","198.93619","0.55200005","0.48387095","202"
"180.5","203.42657","0.5424","0.48387095","219"
"192.576","224.39304","0.5328","0.516129","236"
"234.39786","279.46344","0.5184","0.516129","252"
"277.37497","327.5714","0.528","0.516129","265"
"348.57297","394.80817","0.5424","0.516129","286"
"476.39758","513.6756","0.528","0.516129","302"
"523.6422","561.8063","0.5472","0.516129","319"
"565.8643","606.3223","0.52320004","0.516129","336"
"601.1033","651.2294","0.46080002","0.516129","353"
"611.75","664.8572","0.36960003","0.516129","358"
