"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","maggie","nexus-79"
"274.0","724.0","maggie","nexus-79"
"356.0","105.0","maggie","nexus-79"
"454.0","391.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"275.14285","578.2857","0.2064","0.41935483","0"
"273.24982","595.18964","0.4176","0.41935483","47"
"272.23566","604.50146","0.42240003","0.41935483","54"
"271.12497","619.4286","0.432","0.41935483","63"
"268.69012","640.1533","0.42240003","0.41935483","83"
"268.60803","663.80023","0.38880002","0.41935483","100"
"269.9659","671.88727","0.36960003","0.41935483","116"
"272.16916","670.56665","0.36960003","0.41935483","133"
"281.37207","647.4253","0.3648","0.41935483","150"
"300.99945","586.34045","0.3648","0.41935483","166"
"316.26044","521.0219","0.39360002","0.41935483","183"
"323.31793","487.07666","0.42720002","0.41935483","200"
"338.88855","371.42468","0.43680003","0.41935483","216"
"349.49887","278.34842","0.44640002","0.41935483","233"
"351.44113","240.96973","0.45600003","0.41935483","250"
"352.8688","208.26569","0.44160002","0.41935483","266"
"354.9451","184.71695","0.44640002","0.41935483","283"
"357.06522","166.83621","0.4512","0.41935483","300"
"359.96426","156.14285","0.44160002","0.41935483","312"
"361.16678","150.23965","0.43680003","0.41935483","333"
"364.93268","150.19827","0.46080002","0.41935483","350"
"369.0054","155.93039","0.48960003","0.41935483","367"
"382.19824","182.56738","0.4848","0.41935483","384"
"406.75348","231.83527","0.47040004","0.41935483","400"
"428.26794","279.83954","0.4512","0.41935483","417"
"447.4254","324.46875","0.44160002","0.41935483","434"
"457.06378","343.0025","0.3792","0.41935483","450"
"464.42856","359.7143","0.34080002","0.41935483","457"
