"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-79"
"647.0","813.0","maggie","nexus-79"
"604.0","604.0","maggie","nexus-79"
"634.0","306.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"339.42856","688.0","0.23520002","0.41935483","0"
"336.5339","697.54596","0.432","0.41935483","43"
"349.48352","710.6454","0.4512","0.41935483","60"
"396.1037","740.6351","0.42240003","0.41935483","77"
"457.3786","772.78564","0.36960003","0.41935483","93"
"481.74805","784.59906","0.3072","0.41935483","110"
"551.4012","805.43616","0.2592","0.41935483","127"
"604.0602","817.8937","0.20160002","0.41935483","144"
"632.79425","822.2738","0.18720001","0.41935483","160"
"641.88696","823.4286","0.1728","0.41935483","177"
"645.4252","822.5714","0.16800001","0.41935483","194"
"645.19244","819.5333","0.17760001","0.41935483","210"
"642.39825","816.13367","0.1824","0.41935483","228"
"633.2914","804.55493","0.20160002","0.41935483","245"
"608.40533","755.0553","0.216","0.41935483","262"
"587.59436","713.079","0.26880002","0.41935483","278"
"577.5848","679.412","0.28800002","0.41935483","295"
"574.75464","625.1304","0.34080002","0.41935483","312"
"579.58264","565.1763","0.36","0.41935483","328"
"588.53564","517.4286","0.36","0.41935483","341"
"599.4234","462.3557","0.3792","0.41935483","362"
"621.5714","397.4286","0.2784","0.38709676","372"
