"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","maggie","nexus-79"
"274.0","724.0","maggie","nexus-79"
"356.0","105.0","maggie","nexus-79"
"454.0","391.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"294.7857","554.2857","0.192","0.41935483","0"
"288.43195","575.3552","0.43680003","0.41935483","52"
"285.1638","601.1271","0.44640002","0.41935483","65"
"284.0714","636.3567","0.47040004","0.41935483","83"
"284.97906","656.39923","0.432","0.41935483","100"
"287.29773","665.57745","0.384","0.41935483","116"
"288.49268","668.20306","0.36960003","0.41935483","133"
"292.65598","664.14935","0.3456","0.41935483","150"
"309.2327","626.71277","0.35040003","0.41935483","167"
"322.46655","570.127","0.3792","0.41935483","183"
"330.6848","503.59515","0.3984","0.41935483","200"
"337.8722","433.87292","0.4128","0.41935483","217"
"340.4589","364.0625","0.45600003","0.41935483","234"
"340.3214","328.4286","0.45600003","0.41935483","244"
"343.28705","275.3001","0.45600003","0.41935483","267"
"346.89178","218.88083","0.48000002","0.41935483","284"
"349.80652","188.94318","0.47520003","0.41935483","300"
"351.0357","176.09311","0.47040004","0.41935483","317"
"353.25934","171.57959","0.48000002","0.41935483","334"
"355.417","170.2857","0.47520003","0.48387095","351"
"359.65536","173.41776","0.48960003","0.48387095","367"
"362.48456","178.03247","0.48960003","0.48387095","384"
"380.6164","220.7886","0.48960003","0.48387095","401"
"404.93463","287.48895","0.44640002","0.48387095","418"
"429.2477","352.43024","0.34080002","0.48387095","434"
"460.58234","423.31403","0.24480002","0.4516129","451"
"460.85715","424.0","0.18720001","0.41935483","451"
