"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","maggie","nexus-79"
"274.0","724.0","maggie","nexus-79"
"356.0","105.0","maggie","nexus-79"
"454.0","391.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"289.42856","577.4286","0.22080001","0.41935483","0"
"284.0714","604.7151","0.43680003","0.41935483","54"
"284.01907","629.06104","0.45600003","0.41935483","69"
"285.36844","646.69476","0.43680003","0.41935483","86"
"286.78546","651.17694","0.3648","0.41935483","103"
"289.56677","646.954","0.33600003","0.41935483","119"
"302.37115","608.6191","0.3264","0.41935483","136"
"312.23","568.7756","0.3456","0.41935483","153"
"325.5932","505.46094","0.384","0.41935483","170"
"350.63617","354.5371","0.4128","0.41935483","186"
"357.6307","306.47864","0.432","0.41935483","203"
"364.39252","251.30698","0.44640002","0.41935483","220"
"370.4726","204.83426","0.46080002","0.48387095","237"
"373.03238","181.89667","0.45600003","0.48387095","253"
"374.25","173.27081","0.4656","0.48387095","270"
"374.25","171.42935","0.47040004","0.48387095","287"
"375.81024","172.42429","0.47040004","0.48387095","304"
"380.01193","180.68573","0.47040004","0.48387095","320"
"397.88174","213.88708","0.4512","0.516129","337"
"428.54007","266.17075","0.432","0.516129","354"
"460.2109","320.41132","0.35040003","0.516129","371"
"484.0714","354.5714","0.23520002","0.4516129","381"
