"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","maggie","nexus-79"
"253.0","458.0","maggie","nexus-79"
"617.0","205.0","maggie","nexus-79"
"461.0","346.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"151.92857","366.5714","0.1488","0.41935483","0"
"159.51382","379.35266","0.38880002","0.41935483","51"
"176.86783","398.98285","0.38880002","0.41935483","67"
"193.12363","416.40442","0.40320003","0.41935483","83"
"205.3521","425.97192","0.42240003","0.41935483","100"
"222.0275","429.14288","0.39360002","0.41935483","123"
"238.08926","425.71423","0.4176","0.41935483","139"
"262.64078","413.67444","0.4176","0.41935483","157"
"314.7878","380.30005","0.42240003","0.41935483","173"
"361.74582","348.16632","0.4176","0.41935483","190"
"408.52158","315.76477","0.4176","0.41935483","207"
"455.16235","283.886","0.39360002","0.41935483","224"
"499.24615","256.9544","0.40320003","0.41935483","240"
"528.6468","241.10922","0.384","0.41935483","257"
"541.14667","235.06848","0.36","0.41935483","274"
"567.1361","224.11722","0.3456","0.41935483","290"
"584.1144","218.84338","0.36","0.41935483","307"
"590.0899","218.2857","0.3648","0.41935483","324"
"592.1071","219.3729","0.35520002","0.41935483","341"
"589.7025","223.8912","0.3648","0.41935483","357"
"582.7205","233.62103","0.3648","0.41935483","374"
"570.97125","246.03113","0.36","0.41935483","391"
"532.8916","283.6916","0.3648","0.41935483","407"
"490.10352","317.89734","0.3792","0.41935483","424"
"464.42554","337.17346","0.32160002","0.41935483","441"
"449.06104","348.9218","0.24960001","0.41935483","458"
"448.35715","349.4286","0.18720001","0.3548387","459"
