"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-79"
"360.0","281.0","maggie","nexus-79"
"178.0","102.0","maggie","nexus-79"
"649.0","664.0","maggie","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"660.8571","526.8572","0.17760001","0.41935483","0"
"649.6655","523.722","0.37440002","0.41935483","36"
"626.3402","510.59003","0.40320003","0.41935483","51"
"584.9777","484.6316","0.432","0.41935483","66"
"530.98834","451.32153","0.46080002","0.41935483","83"
"474.10495","410.76666","0.46080002","0.41935483","99"
"413.1611","361.15906","0.5088","0.41935483","116"
"378.26782","327.57147","0.51360005","0.4516129","129"
"320.91052","270.40152","0.5184","0.4516129","150"
"257.86523","208.42038","0.51360005","0.4516129","166"
"218.62366","175.40222","0.5088","0.4516129","183"
"203.07555","163.30548","0.5184","0.4516129","200"
"201.0357","164.27774","0.4848","0.4516129","217"
"207.02734","175.7691","0.47040004","0.4516129","233"
"247.65802","231.8952","0.4656","0.4516129","250"
"284.76965","275.48703","0.4512","0.48387095","267"
"401.53912","400.32263","0.42240003","0.48387095","284"
"532.6002","531.44476","0.36","0.48387095","300"
"617.64404","616.5154","0.24480002","0.4516129","317"
"632.2857","630.5714","0.192","0.41935483","320"
