"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-59"
"360.0","281.0","maggie","nexus-59"
"178.0","102.0","maggie","nexus-59"
"649.0","664.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"665.3214","560.0","0.1824","0.41935483","0"
"653.95184","546.30145","0.39360002","0.41935483","37"
"647.0947","538.24615","0.40800002","0.41935483","44"
"628.48047","515.10095","0.42240003","0.41935483","54"
"603.8592","489.41687","0.47040004","0.41935483","73"
"547.2572","437.7207","0.47040004","0.41935483","90"
"485.50012","385.99384","0.51360005","0.41935483","107"
"431.8598","341.92078","0.528","0.41935483","123"
"377.98325","298.43915","0.5328","0.41935483","139"
"325.01672","256.95587","0.55200005","0.41935483","156"
"278.26025","220.5438","0.56640005","0.41935483","172"
"251.0357","198.7143","0.5616","0.41935483","184"
"225.79785","179.4802","0.53760004","0.4516129","206"
"209.60516","165.95276","0.55200005","0.4516129","223"
"203.66948","162.26419","0.55200005","0.4516129","239"
"203.25194","163.96942","0.5472","0.48387095","256"
"210.0365","172.50946","0.56640005","0.48387095","273"
"250.50659","218.65079","0.5472","0.48387095","290"
"302.45203","276.2082","0.5472","0.48387095","307"
"327.8754","304.489","0.5472","0.48387095","324"
"399.19095","384.69415","0.5712","0.48387095","341"
"489.716","487.95374","0.5712","0.48387095","358"
"528.78217","538.008","0.58080006","0.48387095","375"
"568.78723","587.35376","0.5616","0.48387095","391"
"600.285","627.8267","0.48000002","0.4516129","408"
"619.78577","653.0","0.40320003","0.4516129","424"
