"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-59"
"647.0","813.0","maggie","nexus-59"
"604.0","604.0","maggie","nexus-59"
"634.0","306.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"348.35715","713.4286","0.264","0.41935483","0"
"397.0727","743.9188","0.4128","0.41935483","59"
"442.58212","767.1075","0.432","0.41935483","74"
"497.92963","789.0871","0.3984","0.41935483","91"
"528.1434","798.73474","0.39360002","0.41935483","108"
"565.1174","806.9739","0.33600003","0.41935483","125"
"617.16016","813.31104","0.32160002","0.41935483","142"
"641.015","813.71436","0.33600003","0.41935483","159"
"653.52637","812.3789","0.33600003","0.41935483","176"
"659.9846","808.53235","0.36960003","0.41935483","193"
"660.3855","799.85486","0.35040003","0.41935483","210"
"658.625","785.8572","0.3648","0.41935483","224"
"651.0852","765.3234","0.37440002","0.41935483","244"
"632.0515","725.8361","0.40320003","0.41935483","261"
"619.98804","705.6433","0.432","0.41935483","278"
"611.81683","690.7212","0.4176","0.41935483","295"
"604.13916","674.77435","0.42240003","0.41935483","312"
"600.56024","658.7494","0.43680003","0.41935483","328"
"601.8826","633.979","0.432","0.41935483","345"
"603.8699","621.60065","0.44640002","0.41935483","362"
"615.1474","565.76013","0.4512","0.41935483","379"
"628.4403","505.25293","0.4512","0.41935483","396"
"643.5374","451.11212","0.44640002","0.41935483","413"
"658.8748","395.32642","0.45600003","0.41935483","430"
"663.5357","375.7143","0.4176","0.41935483","437"
