"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","maggie","nexus-59"
"340.0","367.0","maggie","nexus-59"
"439.0","650.0","maggie","nexus-59"
"106.0","619.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"506.39282","645.7143","0.216","0.41935483","0"
"488.76154","634.6281","0.432","0.41935483","48"
"471.8264","611.7957","0.4656","0.41935483","64"
"460.64725","595.0297","0.48000002","0.41935483","79"
"433.1894","551.2867","0.5088","0.4516129","96"
"401.6394","499.97076","0.5568","0.4516129","113"
"377.66122","470.04126","0.56640005","0.4516129","130"
"363.46375","456.44818","0.56640005","0.4516129","147"
"356.18668","452.21973","0.57600003","0.4516129","164"
"351.42938","453.0968","0.61920005","0.4516129","181"
"349.6964","457.5714","0.6","0.4516129","195"
"349.25","464.3645","0.60480005","0.4516129","215"
"365.6409","518.0088","0.5856","0.4516129","232"
"385.12003","575.0986","0.6","0.4516129","249"
"409.69202","627.1915","0.55200005","0.4516129","266"
"424.82404","659.52057","0.528","0.4516129","283"
"427.8214","672.1706","0.5088","0.4516129","299"
"426.01123","678.3327","0.4848","0.4516129","316"
"424.0603","680.1821","0.4848","0.4516129","333"
"391.80212","676.897","0.504","0.4516129","350"
"316.89996","661.4403","0.5088","0.4516129","367"
"240.75864","642.50366","0.52320004","0.4516129","384"
"161.13177","624.59985","0.52320004","0.4516129","401"
"101.25238","613.6635","0.5184","0.4516129","418"
"63.30155","608.83844","0.49440002","0.4516129","435"
"52.821426","608.8572","0.4848","0.4516129","446"
"51.928574","608.8572","0.44640002","0.4516129","460"
