"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","maggie","nexus-59"
"516.0","278.0","maggie","nexus-59"
"191.0","503.0","maggie","nexus-59"
"627.0","704.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"479.60715","553.1429","0.20160002","0.41935483","0"
"478.57803","525.315","0.432","0.41935483","57"
"496.0982","473.84338","0.49440002","0.41935483","74"
"516.4292","427.8803","0.4656","0.38709676","91"
"534.00885","382.36676","0.432","0.3548387","108"
"549.03064","340.77203","0.49920002","0.3548387","125"
"551.9286","323.44623","0.52320004","0.3548387","143"
"551.71625","320.24573","0.5424","0.3548387","160"
"545.85736","317.4286","0.5568","0.3548387","177"
"514.2363","327.16797","0.55200005","0.3548387","194"
"450.20145","357.16754","0.5616","0.3548387","211"
"379.94208","393.33405","0.58080006","0.41935483","227"
"323.3527","424.0976","0.6096","0.41935483","244"
"275.218","451.5645","0.5952","0.41935483","261"
"233.625","476.85718","0.5952","0.41935483","277"
"225.46725","482.93524","0.60480005","0.41935483","295"
"217.89426","490.01886","0.648","0.41935483","312"
"217.52452","496.0592","0.648","0.41935483","329"
"226.97842","505.39905","0.61920005","0.4516129","346"
"268.03238","526.9991","0.61920005","0.4516129","363"
"331.55475","552.45087","0.624","0.4516129","379"
"403.90707","578.7097","0.60480005","0.4516129","396"
"458.625","598.1428","0.5856","0.4516129","410"
"509.1891","616.70074","0.5568","0.4516129","430"
"571.2807","644.67017","0.5568","0.4516129","448"
"599.49","659.01074","0.57600003","0.4516129","464"
"608.6351","665.14935","0.5952","0.4516129","481"
"613.78845","669.0998","0.61920005","0.4516129","498"
"616.054","671.2747","0.6144","0.4516129","515"
"617.5535","674.0","0.4848","0.4516129","527"
