"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-59"
"647.0","813.0","maggie","nexus-59"
"604.0","604.0","maggie","nexus-59"
"634.0","306.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"334.0714","680.0","0.21120001","0.19354838","0"
"354.7583","690.0484","0.45600003","0.3548387","45"
"408.0767","706.12726","0.49440002","0.3548387","61"
"469.05307","723.76044","0.48000002","0.3548387","76"
"509.39166","738.15063","0.4656","0.3548387","93"
"561.91235","752.8961","0.40320003","0.3548387","110"
"620.31067","764.3503","0.36","0.3548387","127"
"649.19836","767.4286","0.34080002","0.3548387","144"
"659.0277","766.2997","0.31680003","0.3548387","161"
"663.3602","762.62256","0.3264","0.3548387","178"
"664.4286","754.6945","0.36960003","0.3548387","195"
"663.08923","739.5714","0.384","0.3548387","210"
"658.11017","720.05585","0.39360002","0.3548387","229"
"641.9214","666.96967","0.40800002","0.3548387","246"
"629.8146","612.4641","0.45600003","0.3548387","262"
"624.25","556.8323","0.4848","0.3548387","279"
"625.01544","503.9145","0.5184","0.3548387","296"
"631.4417","450.09796","0.49920002","0.3548387","313"
"643.6628","399.7458","0.49440002","0.3548387","330"
"651.7712","375.2917","0.4848","0.3548387","347"
"668.0253","329.72638","0.47040004","0.3548387","364"
"671.5714","320.0","0.384","0.3548387","368"
