"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-59"
"647.0","813.0","maggie","nexus-59"
"604.0","604.0","maggie","nexus-59"
"634.0","306.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"313.5357","706.5714","0.21120001","0.41935483","0"
"370.01166","720.4749","0.4512","0.4516129","75"
"417.41922","732.33344","0.47040004","0.4516129","90"
"461.11133","744.0877","0.4512","0.4516129","105"
"515.02814","759.23206","0.432","0.4516129","120"
"593.376","785.7157","0.36960003","0.4516129","144"
"632.7322","799.5714","0.3312","0.4516129","159"
"644.31903","803.54016","0.3264","0.4516129","178"
"661.82776","808.7727","0.3072","0.4516129","195"
"668.2298","811.25305","0.30240002","0.4516129","212"
"671.2526","812.8572","0.30240002","0.4516129","229"
"673.5988","812.8572","0.30240002","0.4516129","246"
"674.25","812.05396","0.30240002","0.4516129","263"
"674.25","808.7711","0.3072","0.4516129","280"
"672.8468","804.4076","0.2928","0.4516129","296"
"657.4901","759.294","0.32160002","0.4516129","313"
"637.32184","699.0642","0.33600003","0.4516129","330"
"622.20465","645.6811","0.3648","0.4516129","347"
"608.82825","592.028","0.3984","0.4516129","364"
"602.4433","549.74445","0.44160002","0.4516129","381"
"602.3107","517.1492","0.46080002","0.4516129","398"
"603.5774","500.85144","0.47520003","0.4516129","415"
"606.209","473.30255","0.48000002","0.4516129","432"
"617.2742","421.1264","0.4656","0.4516129","448"
"632.928","379.76123","0.4848","0.4516129","465"
"647.1549","356.2093","0.46080002","0.4516129","482"
"659.0869","337.54913","0.48000002","0.4516129","499"
"665.88434","328.88818","0.49440002","0.4516129","516"
"668.0","326.85718","0.3792","0.41935483","523"
