"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-59"
"647.0","813.0","maggie","nexus-59"
"604.0","604.0","maggie","nexus-59"
"634.0","306.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"326.0357","687.7143","0.2256","0.41935483","0"
"328.3383","698.4962","0.47520003","0.41935483","46"
"343.4228","709.68414","0.49440002","0.41935483","60"
"361.3036","717.71436","0.5328","0.41935483","71"
"401.51715","731.7435","0.528","0.41935483","92"
"469.44308","751.45514","0.5184","0.41935483","109"
"530.90576","765.1065","0.5088","0.41935483","126"
"581.168","773.5248","0.49440002","0.41935483","143"
"609.71594","777.9047","0.48000002","0.41935483","160"
"633.20013","780.4434","0.4848","0.41935483","177"
"647.0178","781.1429","0.47520003","0.41935483","192"
"650.8974","781.1429","0.48000002","0.41935483","211"
"652.8214","777.2228","0.46080002","0.41935483","228"
"651.87","769.77496","0.49440002","0.41935483","245"
"645.25446","750.2482","0.4848","0.41935483","262"
"637.6391","722.8404","0.51360005","0.41935483","279"
"629.3897","677.8979","0.49440002","0.41935483","295"
"623.62573","628.8361","0.48960003","0.41935483","312"
"621.9944","611.9702","0.5184","0.41935483","329"
"625.122","560.22614","0.5184","0.41935483","346"
"636.3283","495.18744","0.528","0.41935483","363"
"649.9778","436.4272","0.5184","0.41935483","380"
"662.4086","387.7566","0.528","0.41935483","397"
"672.442","343.24957","0.5328","0.41935483","414"
"679.1623","318.70978","0.36960003","0.38709676","431"
