"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","maggie","nexus-59"
"340.0","367.0","maggie","nexus-59"
"439.0","650.0","maggie","nexus-59"
"106.0","619.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"525.1428","634.5714","0.18720001","0.41935483","0"
"512.0109","616.712","0.34080002","0.41935483","35"
"490.3935","589.8838","0.40320003","0.41935483","52"
"431.6542","519.753","0.48000002","0.41935483","74"
"392.3934","466.12653","0.504","0.41935483","91"
"360.78745","423.43982","0.5424","0.41935483","108"
"336.2449","398.43286","0.59040004","0.54838705","124"
"329.7504","395.4286","0.6","0.61290324","141"
"326.19928","396.12866","0.61920005","0.61290324","158"
"326.0357","398.87054","0.60480005","0.61290324","175"
"329.6141","418.30725","0.6144","0.61290324","192"
"352.72723","478.64612","0.60480005","0.61290324","209"
"375.63406","529.33954","0.6144","0.61290324","226"
"401.3706","575.93524","0.624","0.61290324","243"
"418.8595","609.63745","0.61920005","0.61290324","260"
"423.35715","626.94476","0.60480005","0.61290324","277"
"422.01788","634.5715","0.6096","0.61290324","291"
"415.28674","638.01996","0.56640005","0.61290324","311"
"359.9533","633.2227","0.5616","0.61290324","328"
"278.5177","618.4157","0.5568","0.61290324","344"
"196.55003","601.4401","0.5472","0.61290324","361"
"118.05286","588.5704","0.5616","0.61290324","378"
"66.75693","582.98987","0.55200005","0.61290324","395"
"40.316338","582.9724","0.53760004","0.61290324","412"
"36.642944","584.03424","0.384","0.54838705","429"
