"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","maggie","nexus-59"
"516.0","278.0","maggie","nexus-59"
"191.0","503.0","maggie","nexus-59"
"627.0","704.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"443.89285","543.7143","0.1632","0.41935483","0"
"441.98944","532.7507","0.384","0.41935483","62"
"447.15128","512.72327","0.40320003","0.41935483","77"
"467.0031","450.57532","0.4176","0.41935483","94"
"488.26056","393.08887","0.432","0.41935483","111"
"504.7954","341.62292","0.4512","0.41935483","128"
"515.32043","315.28912","0.44160002","0.41935483","145"
"518.8719","302.93756","0.42720002","0.41935483","162"
"518.42505","296.81616","0.4176","0.41935483","179"
"517.20514","295.23694","0.4176","0.41935483","196"
"511.81317","295.34204","0.4512","0.41935483","213"
"488.11865","304.58588","0.4656","0.41935483","230"
"435.00418","328.55225","0.48960003","0.41935483","247"
"379.9364","357.98486","0.48960003","0.41935483","264"
"329.0723","386.24884","0.5088","0.41935483","281"
"281.18124","413.912","0.504","0.41935483","297"
"251.48212","433.14282","0.53760004","0.41935483","312"
"238.27942","443.474","0.5184","0.48387095","331"
"216.75465","470.07904","0.528","0.48387095","348"
"211.76839","482.76892","0.53760004","0.48387095","365"
"213.53596","493.57202","0.52320004","0.48387095","382"
"224.4654","507.92108","0.504","0.48387095","399"
"257.8683","528.99396","0.51360005","0.48387095","416"
"313.34485","552.01746","0.55200005","0.48387095","433"
"341.45657","562.30835","0.5568","0.48387095","450"
"413.6803","588.7258","0.53760004","0.516129","466"
"478.7514","613.8902","0.5184","0.516129","483"
"532.6911","638.857","0.48960003","0.516129","500"
"580.4422","663.4695","0.44160002","0.516129","517"
"616.0114","682.44165","0.384","0.516129","534"
"636.7688","694.7537","0.3456","0.516129","551"
"648.8413","700.3753","0.3312","0.516129","568"
"657.2857","703.1429","0.23040001","0.4516129","578"
