"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lyle","nexus-59"
"253.0","458.0","lyle","nexus-59"
"617.0","205.0","lyle","nexus-59"
"461.0","346.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"192.10715","334.5714","0.44640002","0.41935483","0"
"195.37177","348.55383","0.96480006","0.54838705","92"
"199.69644","356.85712","0.96480006","0.54838705","105"
"204.85564","367.03674","0.984","0.54838705","122"
"212.52354","387.37067","0.96480006","0.61290324","137"
"218.30666","403.09528","0.97440004","0.61290324","149"
"224.7367","419.09015","0.98880005","0.61290324","166"
"229.23471","431.21307","1.0032","0.6451613","183"
"232.2464","437.3531","1.0128001","0.6774193","200"
"236.8479","446.15662","1.0512","0.7419355","217"
"242.7373","454.92426","1.056","0.7419355","234"
"246.20068","460.7168","1.056","0.7419355","251"
"248.36914","464.8802","1.0416001","0.7419355","268"
"250.76614","466.5714","1.0272001","0.7419355","285"
"254.96216","465.97247","1.0224","0.6774193","301"
"260.67523","463.25928","1.0320001","0.61290324","318"
"264.66138","459.49078","1.008","0.6774193","335"
"286.30484","434.77533","0.98880005","0.61290324","352"
"315.58432","399.95886","0.96000004","0.6451613","369"
"340.26346","374.91278","0.95040005","0.61290324","386"
"363.6095","353.76526","0.96480006","0.6451613","403"
"393.23883","329.72644","0.97920007","0.6451613","420"
"424.84894","307.0561","0.98880005","0.6451613","437"
"462.0296","282.62213","0.97920007","0.7096774","454"
"483.50122","270.28693","0.96480006","0.6774193","470"
"512.0504","253.4678","0.9552","0.61290324","487"
"548.5438","234.19138","0.92640007","0.6774193","504"
"573.462","221.80682","0.9168","0.6774193","521"
"592.8354","213.53711","0.92160004","0.6774193","538"
"605.1718","208.52603","0.92160004","0.61290324","555"
"614.98895","204.75623","0.92160004","0.61290324","572"
"622.9764","202.8771","0.92160004","0.61290324","589"
"629.6071","201.2857","0.92640007","0.61290324","604"
"633.2452","199.9787","0.93600005","0.61290324","623"
"638.2819","200.0","0.9408001","0.61290324","639"
"641.6531","200.0","0.95040005","0.6451613","656"
"644.8967","200.48187","0.94560003","0.7096774","673"
"647.1631","202.28229","0.9312","0.7419355","690"
"648.3571","206.45963","0.94560003","0.7096774","707"
"646.54926","212.94217","0.94560003","0.6774193","724"
"638.65045","228.60175","0.93600005","0.61290324","741"
"630.6389","241.35474","0.93600005","0.61290324","758"
"605.997","273.80273","0.93600005","0.61290324","775"
"573.9241","309.08246","0.96000004","0.61290324","792"
"545.4545","338.12134","0.95040005","0.61290324","809"
"522.5818","364.0019","0.9312","0.61290324","825"
"510.41064","378.7143","0.8352","0.61290324","842"
