"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lyle","nexus-59"
"340.0","367.0","lyle","nexus-59"
"439.0","650.0","lyle","nexus-59"
"106.0","619.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"543.8928","702.2857","0.34080002","0.6774193","0"
"532.7517","684.32324","0.864","0.6774193","116"
"530.49146","673.0771","0.87360007","0.61290324","131"
"526.1596","663.9522","0.88320005","0.61290324","145"
"518.2856","647.0579","0.8784","0.61290324","160"
"509.30756","629.2727","0.85920006","0.6774193","174"
"496.3651","605.63696","0.89280003","0.61290324","191"
"484.5381","584.0389","0.87360007","0.6451613","208"
"473.35712","567.71436","0.864","0.61290324","219"
"458.3807","541.9353","0.88320005","0.61290324","242"
"436.3017","504.55536","0.89760005","0.61290324","259"
"417.55728","474.8424","0.87360007","0.61290324","276"
"404.36496","453.32684","0.88320005","0.61290324","293"
"391.6909","431.41022","0.87360007","0.61290324","310"
"379.13727","408.83624","0.864","0.6451613","327"
"369.60492","390.41058","0.8784","0.61290324","344"
"365.6756","382.5077","0.88320005","0.61290324","361"
"358.52548","367.80902","0.8784","0.61290324","378"
"351.97754","352.66547","0.88320005","0.61290324","394"
"348.2151","346.7954","0.89760005","0.61290324","411"
"345.7532","343.21454","0.9168","0.61290324","428"
"343.5833","342.2857","0.92640007","0.6451613","445"
"343.0","343.01617","0.93600005","0.61290324","462"
"343.95898","346.69836","0.89760005","0.6451613","479"
"345.2736","350.31384","0.8880001","0.61290324","496"
"351.36606","367.3957","0.8784","0.6451613","513"
"363.37317","407.66156","0.89280003","0.6451613","530"
"368.87546","430.20776","0.9024","0.6451613","547"
"373.617","457.17487","0.9168","0.61290324","564"
"377.8724","485.77124","0.91200006","0.6774193","581"
"381.79138","514.4023","0.94560003","0.61290324","597"
"386.3036","537.28577","0.93600005","0.6451613","613"
"390.93665","553.1338","0.93600005","0.6451613","631"
"399.30695","579.8783","0.9552","0.6451613","648"
"405.88895","598.74115","0.984","0.7096774","665"
"414.2424","622.6663","1.0032","0.7419355","685"
"419.10608","635.18555","1.008","0.6774193","702"
"422.6338","643.9783","1.0128001","0.61290324","719"
"425.64743","651.8259","1.008","0.61290324","736"
"427.375","657.7143","0.99840003","0.61290324","749"
"428.98804","661.66846","0.97920007","0.61290324","769"
"430.5","665.61383","0.9696","0.61290324","786"
"430.5","669.42267","0.98880005","0.61290324","803"
"429.62805","671.4085","0.984","0.61290324","820"
"427.2511","673.1429","0.96000004","0.61290324","837"
"422.29453","673.1429","0.9552","0.61290324","854"
"415.35117","673.1429","0.95040005","0.61290324","871"
"408.625","671.8571","0.92640007","0.6451613","884"
"388.65378","668.52423","0.93600005","0.61290324","905"
"342.98157","661.1406","0.94560003","0.6451613","921"
"299.05966","656.3568","0.9552","0.7096774","938"
"251.51636","655.1429","0.94560003","0.7419355","955"
"203.82814","656.0642","0.92640007","0.7419355","972"
"157.49931","658.91144","0.91200006","0.7419355","989"
"113.22435","660.6341","0.9024","0.7096774","1006"
"88.535706","662.4286","0.85440004","0.6451613","1022"
"81.559","662.0","0.6624","0.58064514","1040"
