"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lyle","nexus-59"
"340.0","367.0","lyle","nexus-59"
"439.0","650.0","lyle","nexus-59"
"106.0","619.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"534.0714","710.0","0.312","0.41935483","0"
"523.1069","695.49677","0.85920006","0.58064514","93"
"517.7273","687.8495","0.8880001","0.6451613","110"
"513.657","681.889","0.89760005","0.6774193","127"
"503.063","661.85376","0.93600005","0.6451613","144"
"488.66302","631.60767","0.8880001","0.6774193","166"
"479.8663","611.6842","0.8880001","0.61290324","183"
"471.53217","591.06116","0.8880001","0.61290324","199"
"460.47852","561.48096","0.87360007","0.61290324","216"
"451.74844","538.9099","0.89760005","0.6451613","233"
"441.36377","513.05884","0.92160004","0.6451613","250"
"436.0318","501.08813","0.93600005","0.61290324","267"
"420.84967","471.79407","0.92160004","0.61290324","284"
"404.98892","443.95764","0.9312","0.61290324","301"
"393.59286","423.90063","0.9168","0.6451613","318"
"380.10532","401.08282","0.91200006","0.61290324","335"
"367.9407","381.61945","0.91200006","0.61290324","352"
"359.17163","367.7157","0.90720004","0.61290324","368"
"351.80746","355.58228","0.92640007","0.6451613","385"
"347.52563","349.2312","0.92640007","0.6774193","402"
"341.45502","340.59387","0.96480006","0.7741935","419"
"337.89194","335.66766","0.984","0.7741935","436"
"335.4867","332.50153","0.9936001","0.80645156","453"
"333.32776","331.14288","0.98880005","0.83870965","470"
"332.2857","332.0935","0.97440004","0.80645156","487"
"332.2857","336.61615","0.97440004","0.7419355","504"
"332.93924","343.7085","0.93600005","0.6774193","520"
"334.0426","351.49298","0.9168","0.6451613","537"
"339.65796","387.00287","0.9168","0.61290324","554"
"348.57156","434.2201","0.92640007","0.61290324","571"
"355.59003","469.66138","0.93600005","0.6451613","588"
"361.45575","498.49017","0.94560003","0.7096774","605"
"367.8252","524.1859","0.9696","0.6451613","622"
"373.66315","548.4158","0.97440004","0.6774193","639"
"384.51785","573.71423","0.98880005","0.61290324","656"
"388.95248","585.98883","1.008","0.61290324","673"
"402.4702","617.4429","1.0224","0.6774193","690"
"412.82584","640.40985","1.008","0.61290324","707"
"419.2024","652.4953","1.0032","0.6451613","724"
"428.5214","663.6636","0.96000004","0.6774193","741"
"434.7294","673.41364","0.96000004","0.7419355","758"
"439.14114","679.5861","0.9696","0.80645156","774"
"442.10718","682.5714","0.97440004","0.83870965","787"
"444.236","685.4723","0.97440004","0.83870965","808"
"446.31976","687.4727","0.96480006","0.83870965","825"
"444.89056","688.5714","0.96000004","0.80645156","842"
"442.60175","688.5714","0.96480006","0.7419355","859"
"438.03268","687.9014","0.96480006","0.6774193","876"
"430.69897","685.83344","0.96000004","0.61290324","893"
"414.434","680.8589","0.93600005","0.61290324","910"
"404.15347","677.56915","0.9408001","0.6451613","927"
"372.5356","670.6844","0.9696","0.6451613","944"
"321.94086","664.23785","0.97440004","0.6774193","961"
"292.69833","662.8572","0.984","0.7419355","978"
"257.40143","662.8572","0.96000004","0.7419355","995"
"212.69948","663.7143","0.96000004","0.7096774","1011"
"181.79956","664.5714","0.9552","0.61290324","1028"
"171.00073","664.5714","0.92640007","0.61290324","1045"
"168.44641","664.5714","0.71040004","0.58064514","1052"
