"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","lyle","nexus-59"
"647.0","813.0","lyle","nexus-59"
"604.0","604.0","lyle","nexus-59"
"634.0","306.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"362.64285","739.1429","0.46080002","0.41935483","0"
"353.7143","739.9876","0.99840003","0.516129","102"
"353.7143","741.1702","1.0176","0.58064514","116"
"354.34344","742.3183","1.0272001","0.61290324","130"
"357.92572","744.40967","1.0464001","0.6774193","145"
"362.85495","746.35364","1.0368","0.7096774","159"
"379.4901","751.5363","1.0512","0.7419355","177"
"423.4257","764.7653","0.9936001","0.6774193","194"
"468.2747","778.3077","0.9696","0.61290324","211"
"495.35876","786.198","0.96000004","0.6451613","228"
"521.82935","793.70337","0.94560003","0.61290324","245"
"562.22144","805.8722","0.9312","0.6451613","262"
"588.6759","814.4646","0.90720004","0.61290324","279"
"599.8803","818.4413","0.91200006","0.61290324","296"
"618.8772","823.782","0.9408001","0.61290324","313"
"642.46844","829.7317","0.96480006","0.61290324","330"
"656.06055","833.8153","0.9696","0.61290324","346"
"665.8088","836.156","0.96480006","0.61290324","363"
"670.7332","838.1692","0.97440004","0.61290324","380"
"674.13324","840.1737","0.984","0.61290324","397"
"676.2487","840.28577","0.98880005","0.61290324","414"
"677.29395","840.28577","0.98880005","0.61290324","431"
"677.8214","838.71204","0.96000004","0.61290324","448"
"677.6098","835.5936","0.89760005","0.61290324","465"
"675.0692","829.85864","0.89280003","0.61290324","481"
"670.9802","820.583","0.9168","0.61290324","498"
"665.76166","803.83923","0.9408001","0.6774193","515"
"658.64624","780.78906","0.9552","0.6774193","532"
"653.2678","761.8571","0.96480006","0.61290324","548"
"649.5813","750.70074","0.9552","0.6451613","566"
"640.11646","724.6135","0.9552","0.61290324","583"
"631.3844","702.6919","0.9312","0.61290324","600"
"625.13434","686.54956","0.91200006","0.6451613","617"
"617.85284","668.07544","0.92160004","0.6451613","633"
"612.65106","654.3135","0.92160004","0.61290324","650"
"608.44556","639.0252","0.91200006","0.6774193","667"
"604.6072","624.28577","0.91200006","0.6774193","682"
"603.7375","615.0132","0.89760005","0.6451613","701"
"604.1204","599.738","0.8880001","0.61290324","718"
"605.5","584.4743","0.8496","0.6451613","735"
"607.7733","572.69916","0.82080007","0.6451613","752"
"612.10016","556.08405","0.84000003","0.61290324","769"
"618.27466","535.8023","0.81600004","0.6451613","786"
"625.5111","514.02783","0.80160004","0.61290324","802"
"632.2857","494.85718","0.8112","0.61290324","817"
"637.5893","477.037","0.7968","0.6451613","836"
"648.4352","440.29675","0.78720003","0.61290324","853"
"658.3895","402.3734","0.76320004","0.61290324","870"
"663.86035","381.32477","0.744","0.61290324","887"
"670.008","361.14648","0.7296","0.61290324","904"
"675.4568","341.1806","0.75360006","0.61290324","921"
"677.1401","328.4135","0.7824","0.61290324","938"
"677.274","320.13776","0.78720003","0.61290324","955"
"676.9286","317.61017","0.7824","0.61290324","972"
"676.9286","314.97864","0.80640006","0.61290324","989"
