"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lyle","nexus-59"
"253.0","458.0","lyle","nexus-59"
"617.0","205.0","lyle","nexus-59"
"461.0","346.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"166.21428","386.85718","0.45600003","0.41935483","0"
"177.43904","392.49005","0.9312","0.58064514","82"
"181.04495","397.07043","0.95040005","0.61290324","97"
"184.2004","401.61432","0.97920007","0.6774193","112"
"190.03123","409.05707","0.96480006","0.6451613","127"
"193.92587","413.46027","0.96480006","0.61290324","137"
"201.83653","421.0545","0.97920007","0.61290324","154"
"209.96074","428.85376","0.98880005","0.61290324","171"
"216.66072","434.0","0.9696","0.61290324","183"
"226.9603","442.25293","0.9552","0.61290324","205"
"239.31448","449.927","0.92160004","0.61290324","222"
"250.25848","455.47296","0.89280003","0.6451613","239"
"260.96646","459.5849","0.89760005","0.61290324","256"
"269.376","460.5714","0.92160004","0.61290324","273"
"279.37915","458.08752","0.92640007","0.61290324","290"
"292.10315","449.92114","0.90720004","0.61290324","306"
"302.63123","441.68616","0.9024","0.61290324","323"
"319.98282","427.3777","0.8880001","0.61290324","340"
"352.1783","402.19226","0.89280003","0.61290324","357"
"373.88132","387.53345","0.89280003","0.61290324","374"
"395.5553","372.96857","0.89760005","0.61290324","391"
"417.23367","360.8318","0.89760005","0.61290324","408"
"440.33102","346.39355","0.89760005","0.6774193","425"
"461.39838","331.1546","0.89280003","0.6774193","442"
"473.56238","323.29724","0.87360007","0.61290324","459"
"513.5645","296.78955","0.864","0.61290324","475"
"544.13745","276.83054","0.84480006","0.61290324","492"
"563.34174","266.52167","0.8256","0.61290324","509"
"578.47296","258.29565","0.8352","0.61290324","526"
"593.0929","251.63528","0.85440004","0.61290324","543"
"608.2039","246.27875","0.87360007","0.61290324","560"
"626.03577","242.0","0.864","0.61290324","577"
"633.0413","239.95602","0.85920006","0.61290324","594"
"647.8926","235.88254","0.84480006","0.61290324","611"
"660.5147","231.67435","0.8496","0.6451613","628"
"668.369","228.45334","0.8496","0.6774193","645"
"674.73535","226.41614","0.8784","0.7096774","661"
"677.38806","226.57144","0.89760005","0.7096774","678"
"678.7143","228.08759","0.92160004","0.6451613","695"
"678.7143","229.57141","0.92640007","0.61290324","707"
"676.26733","233.52362","0.9168","0.6451613","729"
"668.0687","244.20871","0.92640007","0.6451613","746"
"654.7777","257.2648","0.93600005","0.61290324","763"
"635.30273","273.52637","0.9312","0.6451613","780"
"611.4958","291.83606","0.94560003","0.6451613","797"
"568.5813","323.65295","0.94560003","0.6451613","814"
"529.2935","356.17242","0.9552","0.6451613","831"
"509.76855","372.7541","0.96000004","0.61290324","847"
"472.77524","406.45703","0.93600005","0.61290324","865"
"454.33957","429.09668","0.91200006","0.61290324","882"
"452.8214","431.4286","0.80160004","0.6451613","884"
