"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lyle","nexus-59"
"253.0","458.0","lyle","nexus-59"
"617.0","205.0","lyle","nexus-59"
"461.0","346.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"127.82143","362.85718","0.91200006","0.6451613","0"
"140.68579","373.32355","0.89760005","0.61290324","107"
"144.77565","379.69818","0.9408001","0.61290324","119"
"149.25","384.71423","0.96480006","0.6451613","131"
"154.24863","391.16986","0.984","0.6451613","144"
"177.89522","414.46613","1.0032","0.6451613","160"
"196.85846","430.72113","1.0272001","0.61290324","178"
"208.77597","439.675","1.0128001","0.61290324","195"
"222.33475","447.9171","1.008","0.6774193","212"
"233.31479","454.30707","0.97440004","0.7096774","229"
"241.34314","457.46985","0.96000004","0.6451613","246"
"246.67148","459.17493","0.96000004","0.61290324","263"
"251.24832","458.85718","0.96480006","0.61290324","280"
"261.03885","454.46674","0.984","0.6774193","296"
"278.63837","442.2348","0.97920007","0.6774193","313"
"308.50235","420.80585","0.984","0.61290324","330"
"334.74268","398.18774","0.96480006","0.6451613","347"
"368.56485","374.45764","0.9552","0.61290324","364"
"397.40024","354.15735","0.95040005","0.6451613","381"
"436.16278","328.38068","0.9312","0.61290324","398"
"463.98215","313.14282","0.92640007","0.61290324","411"
"485.48267","299.95392","0.9168","0.61290324","432"
"523.1679","274.32166","0.92160004","0.61290324","449"
"543.6667","260.16885","0.92160004","0.61290324","466"
"553.4733","253.19275","0.8784","0.61290324","482"
"564.0825","244.70541","0.864","0.6774193","499"
"574.587","236.30188","0.86880004","0.7419355","516"
"585.4171","228.64954","0.86880004","0.7096774","533"
"597.91486","222.34521","0.88320005","0.7419355","550"
"608.1786","217.57141","0.9024","0.7419355","566"
"611.1975","216.4625","0.91200006","0.7419355","584"
"616.0377","217.0581","0.94560003","0.7419355","601"
"617.1071","219.95795","0.96480006","0.7096774","618"
"614.3272","226.8147","0.94560003","0.7741935","635"
"597.2135","251.51202","0.9408001","0.7096774","651"
"556.2277","304.7696","0.93600005","0.6774193","672"
"521.19226","342.31818","0.9312","0.7419355","689"
"497.63007","368.6662","0.9312","0.6774193","706"
"481.69397","386.04803","0.9312","0.6774193","722"
"457.68716","415.22186","0.768","0.6774193","739"
