"ChallengeX","ChallengeY","Tester Name","Device Name"
"371.0","878.0","Jake","nexus-08"
"248.0","180.0","Jake","nexus-08"
"428.0","445.0","Jake","nexus-08"
"635.0","761.0","Jake","nexus-08"
"X","Y","PRESSURE"
"377.125","829.24243","0.13440001"
"373.45676","832.79956","0.49440002"
"370.32706","835.83435","0.624"
"367.0364","834.0623","0.6912"
"362.39856","822.6594","0.72"
"353.14246","785.50366","0.73440003"
"342.52026","741.29333","0.74880004"
"329.71918","684.78033","0.75360006"
"316.73264","624.40485","0.7968"
"303.736","563.72","0.80160004"
"295.875","525.6061","0.7968"
"289.6841","485.53235","0.8112"
"281.50412","397.5824","0.81600004"
"275.9574","333.59796","0.82080007"
"270.17484","298.57492","0.78720003"
"266.7431","279.0968","0.768"
"262.4668","260.26517","0.79200006"
"258.84964","237.55435","0.77760005"
"257.78247","226.49557","0.7824"
"258.8483","217.54486","0.79200006"
"260.94308","212.2757","0.7968"
"264.01483","206.99625","0.79200006"
"274.63657","206.06201","0.80640006"
"291.72916","209.82541","0.82080007"
"314.72635","221.18018","0.8256"
"336.7218","237.79214","0.79200006"
"364.8694","267.98508","0.7824"
"387.70074","300.8166","0.73920006"
"403.86987","328.41556","0.68640006"
"424.8086","367.78027","0.67200005"
"436.127","394.67133","0.6672"
"444.82474","418.10962","0.6624"
"459.02002","447.07208","0.648"
"482.17978","488.2472","0.6624"
"500.11023","517.851","0.64320004"
"519.9232","556.96765","0.62880003"
"539.625","599.8485","0.61920005"
"554.7214","646.7933","0.67200005"
"572.8982","671.7179","0.61920005"
"612.8389","706.3851","0.5424"
"655.1945","735.13696","0.40800002"
"663.0625","740.7576","0.312"
"673.375","746.81824","0.17760001"
