"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","lyle","nexus-59"
"647.0","813.0","lyle","nexus-59"
"604.0","604.0","lyle","nexus-59"
"634.0","306.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"325.14285","721.1429","0.49920002","0.61290324","0"
"344.19025","718.1904","0.84000003","0.6774193","48"
"356.67984","719.7844","0.8784","0.61290324","63"
"370.4966","723.08466","0.8880001","0.61290324","80"
"390.38498","728.01526","0.92640007","0.61290324","97"
"414.70035","735.3416","0.9408001","0.6451613","114"
"426.76407","739.553","0.95040005","0.6774193","131"
"465.9671","754.29224","0.95040005","0.6451613","148"
"505.53143","767.86975","0.93600005","0.61290324","165"
"531.05164","776.2289","0.9168","0.61290324","182"
"566.47614","786.2972","0.88320005","0.61290324","199"
"592.4746","794.5958","0.8784","0.6774193","216"
"618.4101","803.3379","0.864","0.7419355","233"
"631.41406","807.93616","0.85440004","0.7096774","249"
"646.0122","812.6271","0.8352","0.6451613","266"
"658.6891","816.95935","0.85920006","0.61290324","283"
"665.6364","819.5294","0.87360007","0.61290324","300"
"670.2731","821.6626","0.8784","0.61290324","317"
"674.03705","823.79553","0.864","0.61290324","334"
"676.29694","825.71436","0.8496","0.61290324","351"
"678.24097","825.71436","0.82080007","0.6451613","368"
"675.8319","821.03735","0.8256","0.61290324","402"
"669.3233","812.73083","0.84480006","0.61290324","419"
"655.68005","796.7875","0.8496","0.6451613","435"
"640.61865","776.1627","0.864","0.61290324","452"
"629.2836","759.5995","0.8784","0.61290324","469"
"620.9742","740.85126","0.8880001","0.6774193","486"
"616.6607","724.5714","0.86880004","0.61290324","497"
"613.95605","709.34576","0.85440004","0.61290324","520"
"611.8238","686.77936","0.864","0.6774193","537"
"610.50964","674.04645","0.8880001","0.7096774","554"
"609.9643","663.2757","0.90720004","0.6451613","573"
"609.9643","655.3196","0.89760005","0.61290324","590"
"609.9643","646.83575","0.89760005","0.61290324","607"
"609.9643","638.8694","0.8784","0.61290324","624"
"609.9643","635.1491","0.85440004","0.6774193","641"
"609.9643","621.0062","0.85440004","0.61290324","657"
"610.8571","605.23724","0.88320005","0.61290324","674"
"612.6428","588.72864","0.864","0.61290324","691"
"614.1346","566.533","0.85440004","0.61290324","708"
"616.07306","547.9129","0.86880004","0.61290324","725"
"619.8392","523.6663","0.84000003","0.61290324","742"
"624.25","496.14282","0.85440004","0.61290324","759"
"626.3045","483.3227","0.8496","0.6451613","776"
"631.2404","447.1217","0.85920006","0.6451613","793"
"635.29095","414.80817","0.85920006","0.6774193","809"
"636.75","393.75623","0.86880004","0.61290324","826"
"637.0461","378.58313","0.88320005","0.61290324","844"
"638.5357","362.2934","0.86880004","0.6774193","861"
"640.2464","348.78967","0.85920006","0.7419355","877"
"641.66077","341.85718","0.8496","0.6774193","889"
"643.0","337.01294","0.77760005","0.61290324","911"
"643.0","336.2857","0.5856","0.54838705","913"
