"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","lyle","nexus-59"
"647.0","813.0","lyle","nexus-59"
"604.0","604.0","lyle","nexus-59"
"634.0","306.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"345.67856","703.1429","0.4128","0.61290324","0"
"338.9411","717.0028","0.92160004","0.61290324","110"
"350.56656","722.7222","0.93600005","0.61290324","126"
"368.61325","731.7003","0.95040005","0.6774193","141"
"381.25934","738.2216","0.94560003","0.7096774","152"
"398.4901","746.49243","0.92160004","0.7096774","165"
"424.05258","758.8496","0.91200006","0.61290324","182"
"450.36023","770.9615","0.9024","0.61290324","200"
"477.7381","782.946","0.8784","0.6451613","217"
"515.0965","801.17773","0.8496","0.61290324","234"
"528.3105","808.33887","0.8352","0.61290324","250"
"552.2034","820.1459","0.80160004","0.61290324","267"
"575.0613","829.2051","0.82080007","0.61290324","284"
"589.0427","832.6687","0.85440004","0.61290324","301"
"595.6625","833.4286","0.864","0.61290324","318"
"600.61487","833.4286","0.83040005","0.61290324","335"
"602.9162","831.6234","0.7968","0.61290324","352"
"604.9491","829.67163","0.7824","0.61290324","369"
"604.6071","828.5615","0.78720003","0.6451613","386"
"604.6071","824.81274","0.79200006","0.61290324","403"
"604.6071","819.3131","0.8112","0.61290324","420"
"605.0661","810.2136","0.7968","0.61290324","437"
"608.0197","796.32434","0.76320004","0.61290324","454"
"612.0291","780.9281","0.7728","0.61290324","470"
"615.7683","764.8535","0.7728","0.61290324","487"
"617.5535","751.1428","0.75360006","0.61290324","502"
"619.01886","739.88934","0.7584","0.61290324","521"
"620.6786","726.3767","0.78720003","0.61290324","538"
"620.6786","717.238","0.82080007","0.61290324","555"
"620.6786","707.80304","0.8496","0.61290324","572"
"620.6786","699.941","0.83040005","0.61290324","589"
"620.07935","692.27045","0.80160004","0.61290324","606"
"618.83734","682.3051","0.79200006","0.61290324","623"
"617.5536","674.8572","0.80640006","0.61290324","633"
"615.70306","665.9125","0.8256","0.61290324","657"
"613.02014","646.0406","0.78720003","0.61290324","678"
"611.8057","629.8565","0.75360006","0.61290324","695"
"611.75","610.93353","0.79200006","0.61290324","712"
"611.75","594.855","0.77760005","0.61290324","729"
"611.75","574.1515","0.75360006","0.6451613","746"
"611.75","549.4509","0.78720003","0.61290324","763"
"611.75","536.22375","0.7728","0.61290324","779"
"613.1954","502.16724","0.75360006","0.61290324","796"
"617.7967","461.78204","0.74880004","0.61290324","813"
"622.3378","423.17578","0.74880004","0.61290324","830"
"625.67883","391.82513","0.7824","0.61290324","847"
"627.319","372.93097","0.75360006","0.6451613","864"
"627.8214","355.51538","0.73440003","0.61290324","881"
"627.8214","349.57147","0.67200005","0.61290324","898"
