"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lyle","nexus-59"
"340.0","367.0","lyle","nexus-59"
"439.0","650.0","lyle","nexus-59"
"106.0","619.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"543.0","664.5714","0.23520002","0.41935483","0"
"531.82556","664.5714","0.8112","0.41935483","62"
"529.9203","664.5714","0.85440004","0.41935483","76"
"527.05994","663.8404","0.8880001","0.41935483","94"
"524.8962","660.6694","0.89760005","0.41935483","111"
"522.7833","656.0617","0.9168","0.41935483","128"
"519.6693","648.0622","0.92160004","0.41935483","145"
"514.14154","638.3061","0.9024","0.4516129","161"
"505.4939","618.4443","0.92160004","0.48387095","178"
"495.7757","600.6632","0.9312","0.48387095","195"
"490.74384","591.17206","0.9408001","0.54838705","212"
"477.56528","563.64404","0.94560003","0.58064514","229"
"461.96432","530.4938","0.9408001","0.61290324","246"
"450.81213","504.71362","0.96000004","0.61290324","263"
"441.75314","481.8022","0.96000004","0.6451613","280"
"430.54382","452.73248","0.96480006","0.6451613","297"
"419.82968","427.2442","0.95040005","0.61290324","314"
"409.07272","404.5172","0.9312","0.61290324","330"
"402.9827","393.7121","0.9312","0.61290324","347"
"394.159","375.07635","0.92640007","0.6451613","364"
"386.0798","358.01318","0.9312","0.7096774","381"
"379.94754","346.19104","0.93600005","0.7419355","398"
"375.4659","337.4897","0.94560003","0.6774193","415"
"372.07678","333.1563","0.95040005","0.61290324","432"
"369.70044","330.122","0.9696","0.6451613","449"
"367.79724","328.37677","0.97440004","0.7096774","466"
"366.10086","327.7143","0.98880005","0.7419355","483"
"365.3214","328.0296","0.98880005","0.7741935","499"
"365.70926","331.4027","0.97440004","0.7096774","516"
"368.54376","341.28033","0.9696","0.7419355","533"
"379.80823","367.80524","0.97440004","0.7419355","550"
"396.15732","413.03632","0.9696","0.7419355","567"
"410.2412","457.5783","0.97440004","0.7096774","586"
"417.76065","484.6244","0.97920007","0.7096774","603"
"427.62485","527.81793","0.9936001","0.6774193","620"
"428.83484","533.8915","0.99840003","0.6451613","637"
"433.01715","556.4213","0.984","0.6451613","654"
"439.33542","580.81494","1.0128001","0.61290324","671"
"444.3446","598.1582","1.0032","0.6451613","688"
"448.39386","613.2839","0.98880005","0.7419355","705"
"452.91983","626.2834","0.96480006","0.6774193","722"
"456.11047","635.20135","0.94560003","0.61290324","738"
"457.73212","641.4286","0.92160004","0.61290324","751"
"459.38068","645.4509","0.92160004","0.61290324","772"
"459.9643","649.5653","0.9312","0.61290324","789"
"459.9643","652.7284","0.95040005","0.61290324","806"
"459.9643","654.7436","0.96000004","0.61290324","823"
"458.29477","656.7456","0.97440004","0.61290324","840"
"456.15002","658.8045","0.98880005","0.61290324","857"
"452.39835","660.91736","0.9696","0.61290324","874"
"450.20953","661.968","0.96000004","0.61290324","891"
"441.12228","665.0864","0.92640007","0.61290324","908"
"418.41092","669.2906","0.89760005","0.61290324","924"
"390.0215","671.3906","0.88320005","0.61290324","941"
"349.344","669.27496","0.89760005","0.61290324","958"
"309.53336","665.8583","0.88320005","0.6451613","975"
"285.05573","662.8697","0.8880001","0.6451613","992"
"261.67245","659.81866","0.89280003","0.7096774","1009"
"235.85712","656.4286","0.89760005","0.7419355","1021"
"201.23274","652.12964","0.7056","0.6451613","1043"
"190.34782","649.8614","0.6768","0.6774193","1060"
"180.81738","648.17523","0.7152","0.7419355","1077"
"171.1944","641.06665","0.528","0.6451613","1093"
