"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lyle","nexus-59"
"253.0","458.0","lyle","nexus-59"
"617.0","205.0","lyle","nexus-59"
"461.0","346.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"187.64285","374.85718","0.36960003","0.61290324","0"
"187.64285","388.91772","1.0368","0.6451613","138"
"189.45364","394.66766","1.0704","0.7096774","153"
"193.81535","403.8512","1.0752001","0.7096774","168"
"199.25","413.0","1.08","0.6451613","181"
"203.16989","419.72552","1.0848","0.61290324","196"
"215.74254","438.03497","1.0848","0.7096774","214"
"222.41287","447.9342","1.0992","0.7419355","231"
"226.94934","454.17285","1.1136","0.7419355","248"
"231.32224","459.64648","1.1568","0.7741935","265"
"235.66232","462.6208","1.1904","0.7741935","282"
"239.8425","464.0","1.1616001","0.7741935","299"
"243.0","464.0","1.1328001","0.7096774","311"
"248.96771","462.56555","1.1184001","0.6451613","332"
"261.8156","457.1114","1.1040001","0.6774193","349"
"284.86136","444.76367","1.0752001","0.7419355","366"
"308.74615","432.4419","1.0128001","0.6451613","383"
"339.2217","415.37885","0.99840003","0.61290324","400"
"377.46716","393.2555","1.008","0.6774193","417"
"403.29947","377.80554","1.0224","0.6451613","434"
"430.34308","358.59338","1.0128001","0.6774193","451"
"456.56613","338.98322","0.99840003","0.7419355","468"
"495.7719","312.54022","0.97920007","0.6774193","485"
"520.0613","295.55774","0.98880005","0.7096774","502"
"541.5598","283.1153","0.97920007","0.6774193","519"
"553.6309","275.84164","0.9552","0.7096774","535"
"568.7081","267.80295","0.96000004","0.6451613","553"
"582.9876","261.20682","0.984","0.61290324","569"
"596.125","254.0","0.9696","0.61290324","585"
"604.47205","250.13724","0.9696","0.61290324","603"
"618.0817","242.81232","0.97920007","0.6774193","620"
"628.1252","237.13992","0.97440004","0.7096774","637"
"633.8183","234.83578","0.984","0.7419355","654"
"637.27905","234.2857","1.0128001","0.80645156","671"
"639.36115","235.07813","1.0224","0.7419355","688"
"639.4286","238.80731","1.0368","0.7096774","707"
"638.08923","243.2857","1.0464001","0.7419355","724"
"636.214","247.31476","1.0368","0.7419355","741"
"623.2965","266.08725","1.0176","0.7419355","758"
"600.4073","292.85925","1.0224","0.7419355","775"
"571.7018","320.732","0.9936001","0.6774193","792"
"547.6673","341.89276","0.97920007","0.7096774","809"
"514.56055","369.0302","0.9936001","0.6451613","826"
"499.2885","381.68262","0.99840003","0.61290324","843"
"491.21423","389.4286","0.9552","0.6774193","855"
"484.1551","399.5938","0.78720003","0.6774193","877"
