"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lyle","nexus-59"
"340.0","367.0","lyle","nexus-59"
"439.0","650.0","lyle","nexus-59"
"106.0","619.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"506.39282","709.1429","0.2544","0.41935483","0"
"497.70166","697.8265","0.73920006","0.41935483","75"
"495.326","692.8789","0.74880004","0.4516129","93"
"490.56622","676.1612","0.768","0.4516129","110"
"484.92358","652.6879","0.79200006","0.4516129","127"
"475.34824","621.48157","0.7824","0.48387095","143"
"465.0023","599.67303","0.80640006","0.48387095","160"
"448.22385","566.87115","0.8256","0.516129","177"
"432.82617","540.36633","0.86880004","0.516129","194"
"422.4643","521.4285","0.84000003","0.54838705","208"
"413.32303","503.87738","0.85920006","0.54838705","228"
"397.16553","464.9973","0.84480006","0.58064514","245"
"385.44583","438.35315","0.84000003","0.58064514","262"
"377.40887","422.92224","0.82080007","0.61290324","279"
"367.5909","405.91693","0.82080007","0.61290324","296"
"357.64743","390.378","0.84480006","0.61290324","313"
"351.11124","380.12085","0.87360007","0.61290324","330"
"344.9354","372.19165","0.88320005","0.61290324","346"
"342.97656","369.25195","0.89760005","0.61290324","363"
"339.17032","365.18066","0.89280003","0.61290324","380"
"336.76825","362.8747","0.89760005","0.61290324","397"
"335.4107","361.5714","0.91200006","0.61290324","408"
"336.2851","363.268","0.9024","0.6451613","431"
"338.75665","366.49786","0.88320005","0.6774193","448"
"343.2939","372.37622","0.8784","0.61290324","465"
"352.69333","384.97894","0.89760005","0.61290324","482"
"361.05942","395.6875","0.9168","0.61290324","499"
"386.13193","436.32977","0.9408001","0.6451613","516"
"402.52032","473.37866","0.96000004","0.61290324","533"
"411.96332","499.85962","0.9408001","0.61290324","549"
"423.5936","540.94165","0.92640007","0.6451613","566"
"433.99268","576.916","0.92160004","0.61290324","585"
"441.0649","598.85504","0.91200006","0.61290324","602"
"446.59393","619.2294","0.89280003","0.61290324","619"
"448.5216","626.63153","0.89760005","0.61290324","636"
"452.39368","637.6612","0.9024","0.61290324","653"
"454.4713","646.04987","0.91200006","0.61290324","670"
"454.60715","651.1052","0.92160004","0.61290324","687"
"454.60715","655.1275","0.9408001","0.61290324","703"
"454.60715","658.39874","0.93600005","0.61290324","720"
"454.60715","660.3021","0.9408001","0.61290324","737"
"453.40268","662.29913","0.92640007","0.61290324","754"
"451.91956","662.0","0.90720004","0.61290324","771"
"445.82166","659.92584","0.88320005","0.6774193","788"
"429.54214","653.2597","0.88320005","0.6774193","805"
"393.72147","638.54175","0.88320005","0.61290324","822"
"361.70575","628.8042","0.89280003","0.61290324","839"
"333.67035","621.8087","0.89760005","0.61290324","856"
"290.93756","613.5821","0.9024","0.6774193","873"
"257.0025","609.2518","0.89280003","0.6774193","889"
"230.10678","607.11383","0.88320005","0.6774193","906"
"180.61761","606.2857","0.86880004","0.6774193","923"
"130.61331","607.31","0.8784","0.61290324","940"
"94.27032","608.8572","0.85440004","0.61290324","957"
"81.39285","606.28577","0.61920005","0.54838705","972"
