"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","lyle","nexus-59"
"274.0","724.0","lyle","nexus-59"
"356.0","105.0","lyle","nexus-59"
"454.0","391.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"309.0714","750.2857","0.35520002","0.41935483","0"
"297.97836","730.2339","0.7824","0.41935483","57"
"297.4643","707.9971","0.80640006","0.41935483","77"
"302.10223","675.40424","0.8256","0.4516129","94"
"306.66916","651.95996","0.85920006","0.48387095","110"
"308.64337","637.0369","0.86880004","0.516129","127"
"310.6545","619.8421","0.88320005","0.54838705","144"
"311.75","608.71173","0.92160004","0.54838705","161"
"311.75","598.5862","0.97920007","0.54838705","178"
"311.75","592.5232","1.0032","0.54838705","195"
"311.75","588.45856","1.0224","0.54838705","212"
"311.75","585.5235","1.0320001","0.54838705","229"
"311.75","583.5844","1.0368","0.54838705","246"
"311.75","582.71436","1.0320001","0.54838705","253"
"311.75","587.5698","1.0464001","0.61290324","296"
"311.75","593.9771","1.0272001","0.6451613","313"
"311.75","605.3065","1.0320001","0.7096774","330"
"309.94077","627.15094","1.0032","0.6451613","347"
"307.8634","647.5802","0.98880005","0.7096774","364"
"307.2857","665.0139","0.97440004","0.7419355","381"
"307.2857","673.5908","0.9696","0.7419355","398"
"306.39285","686.41547","0.95040005","0.6451613","415"
"306.39285","697.93286","0.93600005","0.61290324","432"
"306.39285","705.5412","0.92640007","0.61290324","449"
"306.39285","711.5433","0.92160004","0.61290324","466"
"306.39285","716.0717","0.9168","0.61290324","482"
"306.39285","720.2291","0.92160004","0.61290324","499"
"306.39285","722.2892","0.89760005","0.61290324","516"
"306.39285","717.467","0.87360007","0.61290324","550"
"307.2759","704.08453","0.8496","0.58064514","567"
"309.05832","672.562","0.84480006","0.61290324","584"
"310.185","637.6245","0.84000003","0.61290324","601"
"311.75","598.84314","0.864","0.61290324","618"
"312.65076","571.03656","0.88320005","0.61290324","635"
"312.64285","533.3922","0.89280003","0.6451613","652"
"311.40536","511.5785","0.9024","0.61290324","668"
"309.9643","465.29797","0.9024","0.61290324","685"
"309.9643","420.5042","0.88320005","0.6451613","702"
"310.48215","381.78308","0.88320005","0.61290324","719"
"311.81244","352.05023","0.86880004","0.61290324","736"
"315.43414","310.0218","0.85440004","0.61290324","753"
"320.577","271.8903","0.85440004","0.61290324","770"
"324.69315","241.58719","0.84000003","0.61290324","787"
"328.35004","220.70145","0.84000003","0.61290324","804"
"330.5","204.7143","0.73920006","0.58064514","816"
"333.2299","174.62558","0.59040004","0.516129","838"
"335.5417","152.75995","0.44160002","0.48387095","854"
"335.85715","143.00153","0.24480002","0.4516129","871"
"337.4641","138.11493","0.1824","0.4516129","888"
"338.81754","132.91776","0.10080001","0.41935483","905"
"340.23898","129.09451","0.072000004","0.41935483","922"
"341.66754","126.70773","0.23520002","0.41935483","939"
"343.14792","125.28659","0.33600003","0.41935483","956"
"344.61792","124.57144","0.3648","0.41935483","973"
"345.23212","124.57144","0.4128","0.4516129","980"
"350.57407","125.63559","0.46080002","0.48387095","1024"
"352.8214","128.0","0.47040004","0.48387095","1037"
"357.50583","133.99606","0.68160003","0.54838705","1057"
"364.82568","143.35281","0.7968","0.54838705","1074"
"373.89874","160.26947","0.8352","0.61290324","1091"
"385.61215","182.38678","0.85440004","0.61290324","1108"
"398.353","208.99008","0.864","0.61290324","1125"
"411.15802","236.25162","0.88320005","0.61290324","1142"
"422.9107","261.7143","0.8784","0.61290324","1157"
"431.99112","279.96542","0.87360007","0.61290324","1176"
"445.6393","313.4187","0.864","0.61290324","1193"
"457.67233","345.27545","0.84480006","0.6451613","1210"
"460.85715","353.4286","0.73440003","0.6774193","1214"
