"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lyle","nexus-59"
"360.0","281.0","lyle","nexus-59"
"178.0","102.0","lyle","nexus-59"
"649.0","664.0","lyle","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"664.4286","567.7143","0.40800002","0.41935483","0"
"653.4946","567.7143","0.8496","0.41935483","55"
"649.9083","567.7143","0.87360007","0.41935483","70"
"645.0578","566.9443","0.88320005","0.41935483","87"
"638.25323","563.72156","0.87360007","0.516129","104"
"627.95905","556.50574","0.91200006","0.58064514","121"
"617.5536","548.0","0.92160004","0.58064514","133"
"602.82104","533.5996","0.92160004","0.58064514","155"
"575.2262","503.5086","0.9408001","0.6451613","172"
"556.3132","484.49493","0.96000004","0.61290324","189"
"537.787","466.70984","0.94560003","0.6451613","206"
"519.6669","449.31445","0.9408001","0.6451613","223"
"499.99988","430.36218","0.93600005","0.61290324","240"
"478.9939","413.25867","0.95040005","0.6451613","257"
"465.13516","402.37317","0.95040005","0.6774193","273"
"445.089","387.69818","0.95040005","0.6774193","290"
"408.68018","360.0888","0.92640007","0.6774193","307"
"373.32132","333.2342","0.9312","0.6451613","324"
"355.64285","320.45258","0.9168","0.61290324","341"
"333.9344","301.531","0.90720004","0.6774193","358"
"304.88724","275.94855","0.90720004","0.61290324","375"
"289.50757","262.81107","0.89280003","0.6451613","392"
"270.5829","243.35608","0.89280003","0.6451613","409"
"255.1882","227.6337","0.8880001","0.61290324","426"
"236.16888","208.3724","0.8880001","0.61290324","443"
"222.65807","193.25961","0.87360007","0.6774193","460"
"212.10338","181.03568","0.87360007","0.7419355","476"
"203.62663","171.27048","0.8784","0.6774193","493"
"195.53749","161.95175","0.87360007","0.61290324","510"
"186.45035","151.4834","0.86880004","0.61290324","527"
"181.2512","145.8187","0.85920006","0.61290324","544"
"177.70604","140.69101","0.85920006","0.6451613","561"
"175.11067","137.39767","0.85920006","0.61290324","580"
"172.88416","134.40308","0.87360007","0.61290324","597"
"171.125","132.7143","0.89280003","0.61290324","613"
"173.19162","137.11078","0.9168","0.6451613","648"
"178.11067","144.7485","0.9024","0.61290324","665"
"190.32446","161.14676","0.88320005","0.61290324","682"
"215.67345","196.22119","0.89280003","0.61290324","699"
"225.67822","210.62811","0.8880001","0.61290324","716"
"253.67795","247.44864","0.89280003","0.6451613","732"
"289.43518","293.22223","0.92160004","0.6451613","749"
"319.36465","326.17047","0.9408001","0.6451613","766"
"348.84198","360.8841","0.96480006","0.61290324","783"
"379.07642","393.37732","0.97440004","0.6774193","800"
"397.00467","415.12598","0.9936001","0.6774193","817"
"427.13083","448.9759","0.984","0.6451613","834"
"442.58218","466.01184","0.9936001","0.61290324","851"
"472.48013","500.27002","0.9696","0.61290324","868"
"502.7774","533.64355","0.97440004","0.61290324","885"
"521.714","551.89465","0.94560003","0.6451613","902"
"540.88904","569.2333","0.88320005","0.6451613","918"
"564.5711","586.07983","0.73920006","0.61290324","935"
"571.5714","590.0","0.63360006","0.61290324","940"
