"ChallengeX","ChallengeY","Tester Name","Device Name"
"550.0","434.0","tim","nexus7"
"500.0","212.0","tim","nexus7"
"558.0","211.0","tim","nexus7"
"145.0","162.0","tim","nexus7"
"X","Y","PRESSURE"
"567.1071","469.14288","0.21120001"
"557.9433","462.6911","0.4656"
"555.6625","458.3119","0.4128"
"553.414","453.99487","0.36"
"551.2296","448.27264","0.35040003"
"548.372","441.75702","0.384"
"541.4761","423.54822","0.384"
"536.9389","404.20624","0.35040003"
"532.23975","394.32062","0.3648"
"522.94434","371.00458","0.3648"
"507.5791","326.84503","0.38880002"
"497.96448","304.83472","0.36"
"489.1494","287.0747","0.37440002"
"479.16562","263.22614","0.384"
"472.7273","248.58911","0.36"
"467.2562","239.33362","0.37440002"
"466.37802","235.10724","0.384"
"463.06375","226.5224","0.36960003"
"458.8072","220.19098","0.4512"
"457.2857","216.12079","0.48000002"
"456.49185","212.95218","0.49920002"
"456.39285","210.09186","0.51360005"
"456.39285","208.03882","0.51360005"
"456.39285","206.50522","0.5184"
"458.36264","204.96616","0.49920002"
"461.22488","205.14285","0.47040004"
"465.5452","205.14285","0.432"
"477.8023","206.48718","0.3984"
"498.02063","210.21115","0.3648"
"537.2879","217.6576","0.38880002"
"563.74695","224.639","0.37440002"
"576.5094","227.53354","0.40800002"
"602.45917","234.73633","0.4176"
"619.5586","238.54028","0.4176"
"629.8989","240.57","0.45600003"
"635.2014","242.0","0.47520003"
"639.3848","242.0","0.49440002"
"642.38275","242.0","0.53760004"
"644.33923","242.0","0.5616"
"645.1473","242.0","0.56640005"
"642.259","241.28864","0.528"
"639.9068","239.22955","0.48960003"
"634.0662","237.14117","0.47520003"
"624.20325","234.96246","0.42720002"
"608.5827","229.9884","0.42240003"
"598.6238","227.67593","0.40320003"
"567.6172","222.0816","0.3792"
"516.7021","212.3341","0.37440002"
"482.83972","206.66501","0.3792"
"451.03912","201.20065","0.4128"
"415.86414","196.58566","0.432"
"387.85437","192.44882","0.4512"
"359.7437","187.3042","0.48000002"
"348.52795","185.1318","0.48000002"
"313.3564","179.58499","0.48000002"
"276.13263","173.15839","0.4512"
"260.04575","170.43835","0.44160002"
"236.55673","166.09647","0.42240003"
"218.71933","162.99661","0.4128"
"202.81804","160.57062","0.42240003"
"187.19641","157.14285","0.3984"
"176.25764","154.41043","0.39360002"
"162.38885","151.67365","0.36"
"149.64877","149.63525","0.35520002"
"138.70393","147.48242","0.42720002"
"132.19977","146.0","0.42720002"
"126.24162","145.78018","0.35040003"
"124.25","145.14285","0.26880002"
