"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lyle","nexus-80"
"340.0","367.0","lyle","nexus-80"
"439.0","650.0","lyle","nexus-80"
"106.0","619.0","lyle","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"531.3928","699.1429","0.38880002","0.6774193","0"
"517.1071","684.5714","0.7824","0.6451613","125"
"506.99164","668.95807","0.8256","0.61290324","141"
"498.11963","654.38666","0.8496","0.61290324","155"
"492.02808","644.9911","0.864","0.6451613","169"
"479.39755","622.1736","0.8880001","0.6451613","188"
"467.02905","601.0923","0.768","0.58064514","205"
"456.1345","576.6619","0.83040005","0.6451613","221"
"447.9107","557.71436","0.85920006","0.61290324","236"
"441.33392","541.72723","0.85920006","0.61290324","255"
"429.73944","508.87","0.85920006","0.61290324","271"
"416.504","473.69153","0.70080006","0.58064514","288"
"404.66483","438.50055","0.6096","0.54838705","305"
"393.47647","409.2578","0.5712","0.48387095","321"
"389.42746","396.28284","0.56640005","0.48387095","338"
"384.93304","383.62427","0.42240003","0.41935483","355"
"378.12622","367.87262","0.46080002","0.41935483","371"
"375.3444","362.57593","0.3456","0.41935483","388"
"373.8036","358.4286","0.40320003","0.41935483","403"
"372.75467","356.8432","0.42240003","0.41935483","421"
"371.13492","355.00952","0.4656","0.41935483","438"
"369.63913","354.5714","0.47040004","0.41935483","455"
"368.89285","355.31128","0.49440002","0.41935483","471"
"368.89285","357.63214","0.3648","0.41935483","488"
"368.89285","363.68134","0.3072","0.4516129","505"
"373.0252","383.91492","0.35040003","0.4516129","521"
"383.58133","432.0901","0.4128","0.4516129","538"
"393.90326","476.32404","0.4128","0.41935483","555"
"400.5893","502.0","0.4128","0.41935483","569"
"404.04828","520.3535","0.58080006","0.41935483","588"
"410.38043","550.1307","0.68640006","0.54838705","605"
"419.31564","583.4731","0.5424","0.48387095","621"
"426.28317","605.5698","0.60480005","0.54838705","638"
"435.3388","628.61957","0.55200005","0.54838705","655"
"440.87033","644.6582","0.648","0.516129","671"
"445.2959","655.3674","0.7296","0.516129","690"
"447.4114","659.61273","0.6672","0.516129","706"
"450.35852","666.33545","0.68640006","0.48387095","723"
"452.4078","670.92017","0.768","0.48387095","740"
"454.57434","674.2542","0.8256","0.48387095","756"
"454.60715","676.39044","0.87360007","0.48387095","773"
"454.01572","677.7143","0.89280003","0.48387095","789"
"451.84158","676.8572","0.744","0.48387095","806"
"447.4643","676.0","0.71040004","0.4516129","822"
"445.5185","674.63745","0.74880004","0.516129","839"
"437.16507","671.8471","0.80640006","0.61290324","856"
"418.64175","664.7476","0.85440004","0.7096774","873"
"396.6801","657.0748","0.87360007","0.7741935","889"
"368.5621","649.26404","0.90720004","0.83870965","906"
"333.03287","640.8272","0.92640007","0.7419355","923"
"300.77325","634.57855","0.79200006","0.6774193","939"
"270.67856","629.71423","0.84000003","0.61290324","955"
"254.05304","627.43427","0.84480006","0.61290324","973"
"213.40475","626.2857","0.86880004","0.61290324","989"
"181.16931","625.4286","0.86880004","0.61290324","1006"
"170.08878","625.4286","0.88320005","0.61290324","1023"
"160.27162","624.1752","0.85920006","0.61290324","1039"
"159.07143","623.7143","0.65760005","0.58064514","1041"
