"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lyle","nexus-80"
"340.0","367.0","lyle","nexus-80"
"439.0","650.0","lyle","nexus-80"
"106.0","619.0","lyle","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"527.8214","665.7143","0.33600003","0.41935483","0"
"518.8928","664.8572","0.86880004","0.61290324","73"
"516.9962","663.03644","0.8880001","0.6774193","96"
"514.4735","661.45013","0.9024","0.7096774","109"
"511.18695","658.31665","0.9168","0.6451613","122"
"507.77667","655.0428","0.9168","0.61290324","135"
"503.94244","651.3619","0.9024","0.61290324","145"
"497.18738","642.6998","0.88320005","0.61290324","162"
"489.1883","627.3212","0.87360007","0.61290324","178"
"478.71695","607.2188","0.89760005","0.61290324","195"
"473.51874","599.9315","0.91200006","0.61290324","212"
"459.87158","572.078","0.9024","0.61290324","228"
"445.91098","538.3993","0.89760005","0.61290324","245"
"436.99625","512.99493","0.8880001","0.6451613","262"
"428.78674","490.20868","0.8880001","0.61290324","278"
"418.30133","466.25098","0.88320005","0.6774193","295"
"406.52725","443.82672","0.89280003","0.61290324","311"
"396.51617","423.89392","0.8784","0.6451613","328"
"393.81436","416.99213","0.87360007","0.6774193","345"
"384.5867","398.51685","0.86880004","0.6774193","361"
"378.6718","385.33344","0.864","0.61290324","378"
"374.95056","376.39563","0.85920006","0.61290324","395"
"371.41495","368.84247","0.85920006","0.6451613","411"
"367.41586","362.3017","0.87360007","0.7096774","428"
"365.93988","358.33032","0.8880001","0.7741935","445"
"364.00653","354.6183","0.8880001","0.83870965","461"
"362.8229","353.03003","0.89760005","0.87096775","478"
"360.91565","351.19904","0.92160004","0.9032258","495"
"358.87448","350.2857","0.92160004","0.80645156","511"
"358.17856","351.58008","0.90720004","0.7419355","528"
"358.17856","355.41797","0.8880001","0.7741935","545"
"359.01657","362.07513","0.864","0.7741935","561"
"361.12924","373.28156","0.8496","0.7419355","578"
"364.6468","387.65704","0.84480006","0.7741935","595"
"368.62064","400.07318","0.85440004","0.7419355","611"
"375.252","419.1192","0.90720004","0.7096774","628"
"389.28802","451.79047","0.92160004","0.7096774","645"
"398.53613","476.11536","0.92160004","0.6451613","661"
"407.331","501.27325","0.92160004","0.7419355","678"
"415.4843","523.2742","0.92160004","0.6774193","695"
"422.14725","540.33136","0.9312","0.6451613","711"
"428.26782","552.5714","0.9408001","0.7096774","726"
"433.55643","561.1348","0.94560003","0.6774193","745"
"440.90588","575.4027","0.95040005","0.6451613","761"
"444.60574","585.3089","0.9552","0.61290324","778"
"447.65662","593.5957","0.96480006","0.61290324","794"
"449.6489","601.24603","0.96000004","0.61290324","811"
"451.86313","609.7488","0.9552","0.6774193","828"
"453.98987","617.91534","0.92640007","0.7419355","844"
"455.2734","622.8441","0.9168","0.7419355","861"
"457.17133","630.13214","0.90720004","0.7419355","878"
"459.2855","637.1879","0.9168","0.6451613","894"
"461.40366","641.9065","0.9312","0.61290324","911"
"461.75","646.1766","0.95040005","0.6451613","928"
"461.75","648.9204","0.9696","0.7096774","944"
"461.75","651.0045","0.97440004","0.7741935","961"
"461.75","653.0965","0.98880005","0.83870965","978"
"461.75","654.0655","0.98880005","0.83870965","994"
"461.75","656.15607","0.97920007","0.83870965","1011"
"461.49756","658.2424","0.96000004","0.83870965","1028"
"458.76315","660.29083","0.96000004","0.7741935","1044"
"454.41553","662.3777","0.9408001","0.6774193","1061"
"448.80255","664.4289","0.92160004","0.61290324","1078"
"441.56638","666.48694","0.9168","0.61290324","1094"
"434.51785","667.8572","0.92160004","0.61290324","1105"
"422.78558","667.4286","0.89760005","0.61290324","1128"
"403.8143","666.6773","0.8880001","0.6451613","1144"
"383.46548","664.62756","0.9024","0.7419355","1161"
"355.40817","662.20624","0.92160004","0.7741935","1178"
"323.69434","658.8191","0.91200006","0.83870965","1194"
"296.21188","654.848","0.89280003","0.83870965","1211"
"264.99292","650.7008","0.89280003","0.80645156","1228"
"249.59088","648.61816","0.88320005","0.80645156","1244"
"217.81973","643.51025","0.8784","0.80645156","1261"
"176.61797","637.236","0.86880004","0.7419355","1277"
"156.20026","634.8387","0.8880001","0.6451613","1294"
"130.8076","631.93756","0.8784","0.61290324","1311"
"114.601776","631.4286","0.87360007","0.61290324","1327"
"101.89035","631.4286","0.8784","0.61290324","1344"
"93.89286","631.4286","0.85440004","0.61290324","1360"
"92.1596","631.4286","0.768","0.61290324","1377"
