"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lyle","nexus-80"
"253.0","458.0","lyle","nexus-80"
"617.0","205.0","lyle","nexus-80"
"461.0","346.0","lyle","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"185.85715","334.0","0.3312","0.41935483","0"
"176.92857","339.7752","0.84000003","0.41935483","82"
"176.92857","341.28577","0.84480006","0.41935483","94"
"178.2881","342.1623","0.8496","0.41935483","110"
"180.07365","345.62927","0.86880004","0.48387095","124"
"182.95808","351.57666","0.8880001","0.58064514","138"
"188.01216","362.4922","0.88320005","0.58064514","154"
"192.31525","374.88507","0.90720004","0.61290324","171"
"200.08911","390.9054","0.9312","0.61290324","188"
"211.29019","409.51324","0.92640007","0.61290324","204"
"218.6739","422.72247","0.89280003","0.61290324","221"
"222.20593","428.49457","0.8880001","0.61290324","238"
"228.9761","438.62085","0.88320005","0.61290324","254"
"233.45413","444.9682","0.89760005","0.61290324","271"
"236.32806","448.90417","0.9168","0.6774193","288"
"238.45459","452.98712","0.9312","0.61290324","304"
"240.5704","455.0962","0.92640007","0.61290324","321"
"242.57703","455.7143","0.90720004","0.61290324","338"
"244.3393","455.7143","0.89760005","0.6451613","349"
"248.27673","452.3629","0.9024","0.6451613","371"
"277.78107","428.74335","0.88320005","0.61290324","388"
"315.37573","397.3261","0.86880004","0.6774193","404"
"339.29303","377.16327","0.84000003","0.61290324","421"
"360.29056","360.23724","0.8352","0.6451613","437"
"393.28775","333.43616","0.82080007","0.6451613","454"
"424.80627","312.34576","0.8112","0.61290324","471"
"442.10718","299.71436","0.80640006","0.6451613","480"
"462.42514","285.216","0.80640006","0.7096774","504"
"502.12897","262.44144","0.7824","0.61290324","521"
"515.5673","254.16766","0.78720003","0.61290324","537"
"537.7896","244.80078","0.768","0.61290324","554"
"552.07983","238.91733","0.74880004","0.6774193","571"
"567.0507","232.7579","0.74880004","0.7419355","587"
"580.62756","227.38776","0.768","0.7096774","604"
"590.6599","223.41174","0.7728","0.7096774","621"
"601.9113","218.72256","0.77760005","0.7096774","637"
"607.51276","216.46246","0.80640006","0.7419355","654"
"611.82855","216.57144","0.82080007","0.7419355","671"
"614.363","216.57144","0.84000003","0.7741935","687"
"616.4864","216.57144","0.864","0.7741935","704"
"618.6018","216.57144","0.87360007","0.80645156","721"
"620.2322","217.85718","0.87360007","0.80645156","733"
"620.6786","219.33722","0.87360007","0.7741935","754"
"619.18976","222.0014","0.87360007","0.7096774","770"
"616.08673","227.04086","0.84480006","0.6774193","787"
"606.984","240.57727","0.83040005","0.6774193","804"
"580.54254","270.31122","0.83040005","0.61290324","820"
"549.92334","303.95782","0.8352","0.61290324","837"
"528.6271","323.79797","0.84000003","0.61290324","854"
"516.7241","336.03302","0.84000003","0.6451613","870"
"496.32416","356.52307","0.8352","0.61290324","887"
"482.55383","373.28534","0.8352","0.61290324","904"
"481.39282","375.14288","0.75360006","0.61290324","906"
