"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lyle","nexus-80"
"253.0","458.0","lyle","nexus-80"
"617.0","205.0","lyle","nexus-80"
"461.0","346.0","lyle","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"156.39285","362.2857","0.3072","0.41935483","0"
"160.55066","372.84015","0.9024","0.58064514","92"
"162.24779","376.57654","0.9024","0.58064514","106"
"165.06966","381.20892","0.89760005","0.58064514","120"
"169.09146","387.6828","0.9024","0.61290324","134"
"175.306","395.2672","0.92160004","0.6774193","147"
"182.28162","404.2802","0.92640007","0.7096774","168"
"198.919","420.25366","0.92640007","0.6774193","185"
"209.43787","431.04047","0.91200006","0.61290324","202"
"214.42612","436.85364","0.91200006","0.61290324","218"
"218.28438","440.55872","0.92160004","0.61290324","235"
"220.98697","443.15326","0.92160004","0.61290324","252"
"223.05965","445.143","0.92160004","0.61290324","268"
"225.21457","445.4286","0.92640007","0.6774193","285"
"226.12192","445.4286","0.92640007","0.7096774","302"
"230.43707","442.0605","0.92160004","0.7741935","318"
"239.2724","436.09998","0.92640007","0.7096774","335"
"257.4137","424.93475","0.92640007","0.6451613","352"
"278.9282","410.88843","0.93600005","0.6451613","368"
"314.1155","388.7718","0.9168","0.7096774","385"
"339.6323","371.9203","0.89280003","0.6451613","401"
"360.5401","360.03473","0.89760005","0.61290324","418"
"386.75","343.42853","0.89280003","0.6774193","432"
"402.41467","333.87067","0.89280003","0.7096774","451"
"430.00223","319.39142","0.88320005","0.6451613","468"
"457.8081","305.46356","0.86880004","0.6451613","485"
"477.9402","295.3664","0.8496","0.7096774","501"
"496.3781","285.39392","0.84000003","0.7419355","518"
"524.6231","271.67804","0.83040005","0.7096774","535"
"549.41675","257.9611","0.80160004","0.6451613","551"
"566.0755","248.36566","0.79200006","0.61290324","568"
"585.65686","238.52469","0.80640006","0.6451613","585"
"595.60315","232.90057","0.8112","0.6774193","601"
"611.1296","224.42615","0.81600004","0.7419355","618"
"618.38837","221.09927","0.8256","0.80645156","635"
"624.2295","217.72739","0.8352","0.83870965","651"
"629.16846","216.42612","0.8496","0.83870965","668"
"632.67737","214.66916","0.85440004","0.87096775","685"
"636.1284","213.01263","0.85920006","0.87096775","701"
"637.6777","213.14285","0.87360007","0.87096775","718"
"639.8699","213.14285","0.8784","0.87096775","735"
"640.3214","214.40775","0.8784","0.87096775","751"
"639.7032","218.35196","0.86880004","0.83870965","768"
"634.7647","225.39835","0.8496","0.80645156","785"
"623.7531","240.0646","0.84000003","0.80645156","801"
"608.5411","258.13638","0.8496","0.7419355","818"
"587.9312","276.55353","0.8784","0.7419355","835"
"567.1061","296.28668","0.88320005","0.7741935","851"
"545.4808","315.93884","0.9024","0.7096774","868"
"534.0833","325.02863","0.89760005","0.6774193","885"
"508.80383","350.21198","0.8880001","0.7419355","901"
"494.69708","365.81635","0.86880004","0.6451613","918"
"486.25842","376.05774","0.8496","0.61290324","934"
"477.21423","386.01147","0.77760005","0.61290324","951"
"476.92856","386.2857","0.5952","0.58064514","951"
