"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lyle","nexus-80"
"516.0","278.0","lyle","nexus-80"
"191.0","503.0","lyle","nexus-80"
"627.0","704.0","lyle","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"487.64282","581.7143","0.3312","0.41935483","0"
"485.85712","570.5714","0.864","0.516129","84"
"485.85712","567.7926","0.86880004","0.54838705","102"
"487.41437","559.88727","0.88320005","0.58064514","116"
"489.14136","547.06287","0.89760005","0.58064514","130"
"491.65796","529.6599","0.89760005","0.61290324","144"
"498.99683","501.5042","0.9024","0.6451613","163"
"506.0963","475.99646","0.88320005","0.6451613","179"
"515.13586","438.5603","0.86880004","0.61290324","196"
"521.0725","414.6471","0.8496","0.61290324","213"
"523.7228","403.62177","0.8496","0.61290324","229"
"530.76196","376.98553","0.84000003","0.6451613","246"
"540.005","340.6399","0.8352","0.61290324","263"
"547.47784","323.51416","0.7584","0.58064514","279"
"553.4747","307.20404","0.7728","0.6451613","296"
"556.83844","296.07416","0.7968","0.61290324","313"
"559.7076","285.51782","0.81600004","0.61290324","329"
"561.4834","279.0535","0.8352","0.61290324","346"
"560.3289","274.70007","0.864","0.61290324","363"
"559.21326","272.55807","0.8784","0.61290324","379"
"557.5379","269.9564","0.9024","0.61290324","396"
"555.85474","268.34058","0.91200006","0.61290324","413"
"555.0536","267.5714","0.8352","0.6451613","421"
"551.9286","268.85715","0.8784","0.7419355","442"
"546.5599","272.29126","0.89280003","0.7419355","463"
"534.9072","279.8268","0.89760005","0.7419355","479"
"516.82837","293.54364","0.89760005","0.80645156","496"
"492.81177","309.79547","0.90720004","0.7419355","513"
"479.10812","318.90308","0.9024","0.7419355","529"
"448.07767","340.5396","0.90720004","0.7419355","546"
"418.31137","361.9284","0.9024","0.6774193","563"
"388.38492","383.3158","0.93600005","0.7419355","579"
"354.1016","407.83368","0.95040005","0.7096774","596"
"322.90283","429.20947","0.92640007","0.7419355","613"
"294.5797","450.0642","0.92160004","0.7741935","629"
"270.1815","465.73694","0.9312","0.7096774","646"
"258.58337","474.06567","0.92160004","0.6451613","663"
"235.78491","488.2519","0.9312","0.61290324","679"
"220.69438","498.31787","0.9552","0.61290324","696"
"211.40945","503.74524","0.97440004","0.6774193","712"
"203.8517","507.93408","1.0032","0.7419355","729"
"198.8435","511.2265","1.0176","0.7741935","746"
"194.57513","513.6725","1.0272001","0.80645156","762"
"192.10715","514.8572","1.0128001","0.7419355","773"
"201.52762","515.7143","0.91200006","0.61290324","829"
"217.76224","516.0343","0.89280003","0.61290324","846"
"239.8707","517.8925","0.92160004","0.61290324","862"
"265.30118","521.88184","0.95040005","0.7096774","879"
"290.00568","529.8737","0.92640007","0.7741935","896"
"314.67905","540.2631","0.90720004","0.7096774","912"
"330.4947","547.0591","0.9168","0.6774193","929"
"360.82422","561.1271","0.9168","0.7096774","946"
"396.5739","578.5391","0.90720004","0.6451613","962"
"436.61465","595.7518","0.90720004","0.6451613","979"
"475.15332","611.20404","0.89280003","0.7096774","995"
"516.3529","626.6458","0.8784","0.7096774","1012"
"563.5356","642.3142","0.86880004","0.6451613","1029"
"601.5956","653.5683","0.87360007","0.61290324","1045"
"619.4533","659.23956","0.87360007","0.61290324","1062"
"652.2574","669.4393","0.8880001","0.6451613","1079"
"680.9356","679.95996","0.9024","0.61290324","1095"
"697.9107","688.0","0.86880004","0.61290324","1111"
"700.1428","689.7143","0.5952","0.58064514","1121"
