"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","lyle","nexus-80"
"274.0","724.0","lyle","nexus-80"
"356.0","105.0","lyle","nexus-80"
"454.0","391.0","lyle","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"302.8214","693.1429","0.30240002","0.41935483","0"
"302.4227","672.55524","0.75360006","0.516129","141"
"301.92856","655.11145","0.7296","0.516129","153"
"301.92856","636.20984","0.7152","0.54838705","166"
"301.92856","617.6514","0.73920006","0.54838705","178"
"301.92856","597.5182","0.73920006","0.58064514","191"
"302.8214","558.92633","0.7584","0.58064514","209"
"302.8214","535.8572","0.768","0.61290324","224"
"304.4493","512.3423","0.77760005","0.61290324","242"
"307.0448","469.44147","0.77760005","0.61290324","259"
"310.15732","430.34772","0.7824","0.6451613","276"
"313.56012","393.32526","0.79200006","0.61290324","292"
"318.0637","360.14337","0.77760005","0.6774193","309"
"324.44882","334.87964","0.78720003","0.61290324","326"
"333.61142","306.12256","0.7584","0.61290324","342"
"344.08228","276.6641","0.74880004","0.61290324","359"
"351.2029","255.04974","0.7296","0.6774193","376"
"355.55988","241.45602","0.7296","0.6451613","392"
"360.07785","223.52747","0.73440003","0.61290324","409"
"362.78586","204.53613","0.73440003","0.6774193","426"
"365.14114","186.07663","0.744","0.6451613","442"
"366.2143","171.44925","0.75360006","0.61290324","459"
"367.3183","158.17569","0.73920006","0.6451613","476"
"368.6675","141.16739","0.73440003","0.6774193","492"
"370.1103","125.71509","0.744","0.61290324","509"
"369.7857","108.99472","0.68640006","0.58064514","526"
"370.3274","98.59421","0.6096","0.516129","542"
"370.67856","90.78143","0.68160003","0.54838705","559"
"370.67856","89.173706","0.5088","0.54838705","576"
"370.67856","86.285706","0.6","0.61290324","593"
"376.95233","94.03424","0.8352","0.61290324","676"
"385.02118","107.46976","0.8352","0.6774193","692"
"397.29956","129.46146","0.82080007","0.61290324","709"
"410.08115","154.48532","0.82080007","0.61290324","726"
"414.15445","163.95743","0.8256","0.61290324","741"
"427.79068","192.1366","0.83040005","0.6451613","757"
"439.7908","221.48798","0.8256","0.61290324","774"
"449.96814","247.33539","0.83040005","0.6451613","791"
"457.60327","268.9146","0.84480006","0.7096774","807"
"463.51062","285.9278","0.84480006","0.7096774","824"
"468.53622","301.08698","0.85920006","0.61290324","841"
"471.96252","314.93048","0.88320005","0.6451613","857"
"474.53412","321.96118","0.89760005","0.6774193","874"
"477.05396","332.2785","0.9168","0.7419355","891"
"480.30145","343.99908","0.92160004","0.7419355","907"
"482.3343","355.70837","0.92160004","0.6451613","924"
"484.28162","366.92517","0.92160004","0.61290324","940"
"487.4596","378.0437","0.9168","0.6774193","957"
"491.65485","390.1261","0.9024","0.61290324","974"
"495.302","398.41992","0.87360007","0.61290324","990"
"496.57147","400.85718","0.83040005","0.61290324","997"
